Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
42,15,-1.10E+02,-1.10E+02,14.426,-1.21E+02,196.075,4.00E+01
45,15,-1.12E+02,-1.12E+02,224.579,-1.22E+02,34.426,2.59E+01
48,15,-1.15E+02,-1.15E+02,90.41,-1.30E+02,244.296,2.16E+01
51,15,-1.15E+02,-1.15E+02,328.458,-1.28E+02,160.788,2.70E+01
54,15,-1.15E+02,-1.15E+02,198.716,-1.24E+02,15.566,3.51E+01
57,15,-1.17E+02,-1.18E+02,69.786,-1.30E+02,212.776,1.70E+01
60,15,-1.17E+02,-1.18E+02,315.019,-1.31E+02,152.217,2.44E+01
63,15,-1.18E+02,-1.18E+02,211.119,-1.26E+02,8.683,1.73E+01
66,15,-1.19E+02,-1.19E+02,100.699,-1.37E+02,285.235,4.00E+01
69,15,-1.21E+02,-1.22E+02,353.026,-1.29E+02,171.283,3.89E+01
72,15,-1.18E+02,-1.18E+02,260.401,-1.36E+02,35.524,2.12E+01
75,15,-1.21E+02,-1.22E+02,181.999,-1.27E+02,338.969,1.53E+01
78,15,-1.19E+02,-1.19E+02,91.205,-1.34E+02,299.025,2.14E+01
81,15,-1.22E+02,-1.22E+02,44.566,-1.33E+02,155.981,1.15E+01
84,15,-1.24E+02,-1.25E+02,299.646,-1.30E+02,123.694,3.02E+01
87,15,-1.23E+02,-1.24E+02,253.439,-1.36E+02,102.72,1.91E+01
90,15,-1.32E+02,-1.32E+02,209.591,-1.46E+02,264.975,1.56E+01
93,15,-1.30E+02,-1.31E+02,94.252,-1.37E+02,264.514,2.31E+01
96,15,-1.30E+02,-1.32E+02,116.132,-1.35E+02,296.951,4.00E+01
99,15,-1.24E+02,-1.26E+02,179.451,-1.30E+02,324.772,1.16E+01
102,15,-1.21E+02,-1.22E+02,188.557,-1.28E+02,327.64,1.10E+01
105,15,-1.22E+02,-1.22E+02,206.724,-1.29E+02,335.359,9.73E+00
108,15,-1.19E+02,-1.20E+02,235.938,-1.29E+02,7.327,1.24E+01
111,15,-1.16E+02,-1.17E+02,229.069,-1.26E+02,14.138,1.52E+01
114,15,-1.17E+02,-1.17E+02,202.622,-1.28E+02,358.051,1.93E+01
117,15,-1.22E+02,-1.22E+02,169.123,-1.48E+02,328.98,3.52E+01
120,15,-1.31E+02,-1.35E+02,186.661,-1.33E+02,122.697,4.43E+00
123,15,-1.27E+02,-1.28E+02,230.544,-1.35E+02,71.672,1.72E+01
126,15,-1.37E+02,-1.43E+02,287.822,-1.39E+02,324.64,1.07E+01
129,15,-1.24E+02,-1.24E+02,336.052,-1.40E+02,310.551,2.33E+01
132,15,-1.27E+02,-1.27E+02,283.512,-1.41E+02,320.146,1.84E+01
135,15,-1.24E+02,-1.25E+02,176.598,-1.31E+02,194.29,1.84E+01
138,15,-1.22E+02,-1.23E+02,170.381,-1.29E+02,166.57,3.15E+01
141,15,-1.36E+02,-1.37E+02,62.257,-1.44E+02,16.771,1.04E+01
144,15,-1.17E+02,-1.17E+02,2.718,-1.29E+02,351.754,2.67E+01
147,15,-1.24E+02,-1.24E+02,4.954,-1.32E+02,6.595,4.00E+01
150,15,-1.17E+02,-1.18E+02,155.31,-1.27E+02,165.591,2.55E+01
153,15,-1.20E+02,-1.21E+02,163.026,-1.32E+02,156.437,3.05E+01
156,15,-1.17E+02,-1.17E+02,357.778,-1.28E+02,350.479,2.93E+01
159,15,-1.22E+02,-1.22E+02,346.553,-1.33E+02,349.513,3.75E+01
162,15,-1.14E+02,-1.14E+02,170.502,-1.26E+02,171.442,4.00E+01
165,15,-1.24E+02,-1.25E+02,158.257,-1.34E+02,160.81,3.73E+01
168,15,-1.12E+02,-1.13E+02,343.427,-1.23E+02,344.3,4.00E+01
171,15,-1.37E+02,-1.40E+02,132.913,-1.40E+02,174.562,8.40E+00
174,15,-1.08E+02,-1.09E+02,163.395,-1.21E+02,159.231,3.56E+01
177,15,-1.08E+02,-1.09E+02,341.324,-1.22E+02,333.866,3.13E+01
180,15,-9.87E+01,-9.90E+01,334.135,-1.10E+02,334.135,4.00E+01
0,18,-6.47E+01,-6.51E+01,330.598,-7.49E+01,150.598,4.00E+01
3,18,-7.78E+01,-7.83E+01,311.278,-8.82E+01,131.863,4.00E+01
6,18,-8.41E+01,-8.45E+01,92.844,-9.45E+01,272.057,4.00E+01
9,18,-8.85E+01,-8.90E+01,337.954,-9.89E+01,158.984,4.00E+01
12,18,-8.93E+01,-8.97E+01,150.245,-9.96E+01,330.779,4.00E+01
15,18,-9.35E+01,-9.40E+01,354.501,-1.04E+02,174.931,4.00E+01
18,18,-9.48E+01,-9.53E+01,182.705,-1.05E+02,2.597,4.00E+01
21,18,-9.78E+01,-9.83E+01,17.182,-1.08E+02,196.185,4.00E+01
24,18,-9.99E+01,-1.00E+02,208.377,-1.10E+02,26.249,3.91E+01
27,18,-1.03E+02,-1.03E+02,43.597,-1.13E+02,219.274,3.30E+01
30,18,-1.06E+02,-1.06E+02,242.339,-1.16E+02,54.722,2.81E+01
33,18,-1.09E+02,-1.10E+02,94.512,-1.21E+02,264.778,2.71E+01
36,18,-1.10E+02,-1.11E+02,314.334,-1.22E+02,133.686,4.00E+01
39,18,-1.10E+02,-1.10E+02,169.639,-1.20E+02,358.664,2.71E+01
42,18,-1.10E+02,-1.10E+02,14.411,-1.19E+02,196.108,4.00E+01
45,18,-1.12E+02,-1.12E+02,224.663,-1.21E+02,34.473,2.46E+01
48,18,-1.15E+02,-1.15E+02,90.55,-1.28E+02,244.292,2.00E+01
51,18,-1.15E+02,-1.15E+02,328.507,-1.27E+02,160.827,2.55E+01
54,18,-1.15E+02,-1.15E+02,198.726,-1.23E+02,15.628,3.40E+01
57,18,-1.17E+02,-1.18E+02,69.824,-1.28E+02,212.606,1.54E+01
60,18,-1.18E+02,-1.18E+02,315.103,-1.30E+02,152.35,2.29E+01
63,18,-1.18E+02,-1.19E+02,211.065,-1.25E+02,8.68,1.61E+01
66,18,-1.20E+02,-1.20E+02,101.048,-1.36E+02,286.365,3.72E+01
69,18,-1.21E+02,-1.22E+02,352.683,-1.27E+02,171.06,3.85E+01
72,18,-1.18E+02,-1.19E+02,260.039,-1.35E+02,35.41,1.95E+01
75,18,-1.21E+02,-1.22E+02,181.517,-1.26E+02,338.915,1.46E+01
78,18,-1.19E+02,-1.19E+02,90.818,-1.32E+02,298.237,2.00E+01
81,18,-1.22E+02,-1.22E+02,43.929,-1.31E+02,156.446,9.85E+00
84,18,-1.24E+02,-1.26E+02,299.203,-1.29E+02,124.115,2.79E+01
87,18,-1.23E+02,-1.24E+02,253.383,-1.35E+02,103.043,1.76E+01
90,18,-1.32E+02,-1.33E+02,209.251,-1.45E+02,265.164,1.39E+01
93,18,-1.30E+02,-1.31E+02,94.32,-1.35E+02,264.569,2.23E+01
96,18,-1.30E+02,-1.32E+02,116.142,-1.34E+02,297.14,4.00E+01
99,18,-1.24E+02,-1.26E+02,179.365,-1.29E+02,324.93,1.08E+01
102,18,-1.21E+02,-1.22E+02,188.398,-1.26E+02,327.651,9.99E+00
105,18,-1.21E+02,-1.23E+02,206.722,-1.28E+02,335.357,8.43E+00
108,18,-1.19E+02,-1.20E+02,236.281,-1.28E+02,7.61,1.09E+01
111,18,-1.16E+02,-1.17E+02,229.315,-1.25E+02,14.522,1.38E+01
114,18,-1.17E+02,-1.17E+02,202.701,-1.27E+02,358.455,1.80E+01
117,18,-1.22E+02,-1.22E+02,169.229,-1.46E+02,330.43,3.42E+01
120,18,-1.30E+02,-1.35E+02,186.801,-1.31E+02,122.828,5.29E+00
123,18,-1.27E+02,-1.28E+02,230.728,-1.33E+02,72.007,1.60E+01
126,18,-1.36E+02,-1.43E+02,289.173,-1.37E+02,325.181,1.17E+01
129,18,-1.24E+02,-1.24E+02,335.994,-1.38E+02,311.182,2.20E+01
132,18,-1.27E+02,-1.27E+02,283.358,-1.39E+02,321.145,1.65E+01
135,18,-1.24E+02,-1.25E+02,176.595,-1.30E+02,194.257,1.75E+01
138,18,-1.22E+02,-1.23E+02,170.307,-1.28E+02,166.535,3.07E+01
141,18,-1.36E+02,-1.37E+02,62.525,-1.42E+02,17.289,9.25E+00
144,18,-1.17E+02,-1.17E+02,2.612,-1.27E+02,351.651,2.53E+01
147,18,-1.24E+02,-1.24E+02,4.994,-1.31E+02,6.66,3.88E+01
150,18,-1.17E+02,-1.18E+02,155.201,-1.26E+02,165.549,2.42E+01
153,18,-1.20E+02,-1.21E+02,163.046,-1.30E+02,156.516,2.92E+01
156,18,-1.17E+02,-1.17E+02,357.721,-1.26E+02,350.408,2.80E+01
159,18,-1.22E+02,-1.22E+02,346.372,-1.31E+02,349.292,3.62E+01
162,18,-1.14E+02,-1.14E+02,170.402,-1.24E+02,171.278,4.00E+01
165,18,-1.24E+02,-1.25E+02,158.043,-1.32E+02,160.782,3.55E+01
168,18,-1.12E+02,-1.13E+02,343.138,-1.22E+02,344.124,4.00E+01
171,18,-1.36E+02,-1.39E+02,128.479,-1.38E+02,172.937,7.84E+00
174,18,-1.08E+02,-1.09E+02,163.348,-1.20E+02,159.217,3.43E+01
177,18,-1.08E+02,-1.09E+02,341.084,-1.20E+02,333.58,2.98E+01
180,18,-9.87E+01,-9.91E+01,334.135,-1.09E+02,334.135,4.00E+01
0,21,-6.47E+01,-6.53E+01,330.598,-7.36E+01,150.598,4.00E+01
3,21,-7.78E+01,-7.84E+01,311.345,-8.69E+01,131.932,4.00E+01
6,21,-8.41E+01,-8.47E+01,92.841,-9.33E+01,272.055,4.00E+01
9,21,-8.85E+01,-8.91E+01,337.723,-9.76E+01,158.746,4.00E+01
12,21,-8.93E+01,-8.99E+01,150.131,-9.83E+01,330.657,4.00E+01
15,21,-9.35E+01,-9.41E+01,354.67,-1.03E+02,175.097,4.00E+01
18,21,-9.48E+01,-9.54E+01,183.043,-1.04E+02,2.924,4.00E+01
21,21,-9.78E+01,-9.84E+01,17.317,-1.07E+02,196.321,4.00E+01
24,21,-9.99E+01,-1.01E+02,208.268,-1.09E+02,26.144,3.80E+01
27,21,-1.03E+02,-1.04E+02,43.522,-1.12E+02,219.198,3.19E+01
30,21,-1.06E+02,-1.06E+02,242.375,-1.15E+02,54.772,2.70E+01
33,21,-1.09E+02,-1.10E+02,94.666,-1.19E+02,264.938,2.59E+01
36,21,-1.10E+02,-1.11E+02,314.403,-1.21E+02,133.808,4.00E+01
39,21,-1.10E+02,-1.10E+02,169.582,-1.19E+02,358.614,2.59E+01
42,21,-1.10E+02,-1.11E+02,14.459,-1.18E+02,196.151,3.96E+01
45,21,-1.12E+02,-1.12E+02,224.707,-1.19E+02,34.466,2.35E+01
48,21,-1.15E+02,-1.16E+02,90.577,-1.27E+02,244.337,1.87E+01
51,21,-1.15E+02,-1.15E+02,328.582,-1.25E+02,160.826,2.43E+01
54,21,-1.15E+02,-1.16E+02,198.86,-1.21E+02,15.55,3.25E+01
57,21,-1.17E+02,-1.18E+02,69.876,-1.27E+02,213.063,1.42E+01
60,21,-1.18E+02,-1.18E+02,315.297,-1.28E+02,152.463,2.17E+01
63,21,-1.17E+02,-1.19E+02,211.085,-1.23E+02,8.838,1.54E+01
66,21,-1.20E+02,-1.20E+02,101.188,-1.35E+02,286.111,3.65E+01
69,21,-1.21E+02,-1.22E+02,353.034,-1.26E+02,171.173,3.66E+01
72,21,-1.19E+02,-1.19E+02,260.431,-1.34E+02,35.423,1.80E+01
75,21,-1.20E+02,-1.23E+02,181.888,-1.24E+02,338.983,1.41E+01
78,21,-1.19E+02,-1.20E+02,90.947,-1.31E+02,298.785,1.85E+01
81,21,-1.22E+02,-1.23E+02,44.25,-1.30E+02,156.451,8.54E+00
84,21,-1.23E+02,-1.26E+02,299.223,-1.27E+02,123.805,2.81E+01
87,21,-1.23E+02,-1.24E+02,253.527,-1.33E+02,102.369,1.66E+01
90,21,-1.33E+02,-1.33E+02,209.593,-1.43E+02,265.923,1.25E+01
93,21,-1.29E+02,-1.31E+02,93.723,-1.34E+02,264.347,2.21E+01
96,21,-1.29E+02,-1.32E+02,116.096,-1.33E+02,297.158,4.00E+01
99,21,-1.24E+02,-1.26E+02,179.36,-1.28E+02,325.218,1.05E+01
102,21,-1.20E+02,-1.22E+02,188.394,-1.25E+02,327.925,9.33E+00
105,21,-1.21E+02,-1.23E+02,206.956,-1.26E+02,335.553,7.47E+00
108,21,-1.19E+02,-1.20E+02,236.882,-1.27E+02,7.753,9.69E+00
111,21,-1.16E+02,-1.17E+02,229.792,-1.24E+02,14.695,1.27E+01
114,21,-1.17E+02,-1.17E+02,203.107,-1.25E+02,358.785,1.68E+01
117,21,-1.22E+02,-1.22E+02,169.783,-1.45E+02,333.378,3.39E+01
120,21,-1.29E+02,-1.35E+02,187.71,-1.30E+02,122.567,6.23E+00
123,21,-1.27E+02,-1.28E+02,231.202,-1.32E+02,71.945,1.55E+01
126,21,-1.35E+02,-1.43E+02,289.743,-1.36E+02,324.912,1.28E+01
129,21,-1.24E+02,-1.24E+02,335.885,-1.37E+02,310.767,2.05E+01
132,21,-1.27E+02,-1.27E+02,283.446,-1.38E+02,321.445,1.52E+01
135,21,-1.24E+02,-1.25E+02,176.414,-1.29E+02,194.233,1.67E+01
138,21,-1.22E+02,-1.24E+02,170.317,-1.26E+02,166.562,3.02E+01
141,21,-1.36E+02,-1.38E+02,62.699,-1.41E+02,17.352,8.35E+00
144,21,-1.17E+02,-1.17E+02,2.732,-1.26E+02,351.656,2.40E+01
147,21,-1.23E+02,-1.25E+02,4.983,-1.29E+02,6.685,3.78E+01
150,21,-1.17E+02,-1.18E+02,155.241,-1.25E+02,165.627,2.32E+01
153,21,-1.20E+02,-1.21E+02,163.125,-1.29E+02,156.531,2.80E+01
156,21,-1.17E+02,-1.18E+02,357.696,-1.25E+02,350.442,2.70E+01
159,21,-1.21E+02,-1.22E+02,346.343,-1.30E+02,349.183,3.54E+01
162,21,-1.14E+02,-1.14E+02,170.225,-1.23E+02,171.031,4.00E+01
165,21,-1.24E+02,-1.25E+02,158.562,-1.31E+02,161.395,3.42E+01
168,21,-1.12E+02,-1.13E+02,342.984,-1.20E+02,344.052,4.00E+01
171,21,-1.35E+02,-1.39E+02,123.559,-1.37E+02,170.885,7.36E+00
174,21,-1.08E+02,-1.09E+02,163.371,-1.18E+02,159.282,3.32E+01
177,21,-1.09E+02,-1.09E+02,340.826,-1.19E+02,333.274,2.85E+01
180,21,-9.87E+01,-9.93E+01,334.135,-1.08E+02,334.135,4.00E+01
0,24,-6.47E+01,-6.55E+01,330.598,-7.25E+01,150.598,4.00E+01
3,24,-7.79E+01,-7.86E+01,311.414,-8.59E+01,132.004,4.00E+01
6,24,-8.41E+01,-8.49E+01,92.825,-9.21E+01,272.041,4.00E+01
9,24,-8.85E+01,-8.93E+01,337.499,-9.65E+01,158.514,4.00E+01
12,24,-8.93E+01,-9.01E+01,150.155,-9.72E+01,330.68,4.00E+01
15,24,-9.35E+01,-9.43E+01,354.989,-1.01E+02,175.413,4.00E+01
18,24,-9.48E+01,-9.56E+01,183.2,-1.03E+02,3.077,4.00E+01
21,24,-9.78E+01,-9.86E+01,17.183,-1.06E+02,196.195,4.00E+01
24,24,-9.98E+01,-1.01E+02,208.206,-1.08E+02,26.086,3.71E+01
27,24,-1.03E+02,-1.04E+02,43.566,-1.11E+02,219.228,3.09E+01
30,24,-1.06E+02,-1.07E+02,242.432,-1.14E+02,54.794,2.61E+01
33,24,-1.09E+02,-1.10E+02,94.728,-1.18E+02,265.019,2.49E+01
36,24,-1.10E+02,-1.11E+02,314.412,-1.20E+02,133.892,4.00E+01
39,24,-1.10E+02,-1.11E+02,169.64,-1.18E+02,358.647,2.50E+01
42,24,-1.10E+02,-1.11E+02,14.359,-1.17E+02,196.025,3.88E+01
45,24,-1.12E+02,-1.13E+02,224.63,-1.18E+02,34.459,2.28E+01
48,24,-1.15E+02,-1.16E+02,90.65,-1.26E+02,244.468,1.76E+01
51,24,-1.15E+02,-1.16E+02,328.628,-1.24E+02,160.754,2.34E+01
54,24,-1.14E+02,-1.16E+02,198.796,-1.20E+02,15.638,3.23E+01
57,24,-1.17E+02,-1.18E+02,70.13,-1.26E+02,213.028,1.32E+01
60,24,-1.18E+02,-1.18E+02,315.27,-1.27E+02,152.338,2.06E+01
63,24,-1.17E+02,-1.19E+02,211.263,-1.22E+02,8.94,1.48E+01
66,24,-1.20E+02,-1.20E+02,101.348,-1.34E+02,285.869,3.60E+01
69,24,-1.21E+02,-1.23E+02,352.754,-1.25E+02,171.243,3.80E+01
72,24,-1.19E+02,-1.19E+02,260.44,-1.33E+02,35.789,1.69E+01
75,24,-1.20E+02,-1.23E+02,181.77,-1.23E+02,339.136,1.40E+01
78,24,-1.19E+02,-1.20E+02,91.26,-1.30E+02,298.719,1.75E+01
81,24,-1.22E+02,-1.23E+02,44.51,-1.29E+02,156.338,7.28E+00
84,24,-1.23E+02,-1.26E+02,299.466,-1.26E+02,123.909,2.82E+01
87,24,-1.23E+02,-1.24E+02,253.656,-1.32E+02,102.588,1.54E+01
90,24,-1.33E+02,-1.33E+02,209.597,-1.42E+02,265.805,1.15E+01
93,24,-1.29E+02,-1.31E+02,94.246,-1.33E+02,264.509,2.15E+01
96,24,-1.29E+02,-1.32E+02,116.083,-1.32E+02,297.409,3.88E+01
99,24,-1.23E+02,-1.26E+02,179.961,-1.27E+02,325.597,1.02E+01
102,24,-1.20E+02,-1.22E+02,189.085,-1.24E+02,328.329,8.82E+00
105,24,-1.21E+02,-1.23E+02,207.762,-1.25E+02,336.029,6.80E+00
108,24,-1.19E+02,-1.20E+02,237.344,-1.25E+02,8.353,8.81E+00
111,24,-1.16E+02,-1.17E+02,230.157,-1.23E+02,15.227,1.19E+01
114,24,-1.17E+02,-1.18E+02,203.5,-1.24E+02,359.358,1.59E+01
117,24,-1.22E+02,-1.22E+02,170.163,-1.44E+02,334.957,3.36E+01
120,24,-1.28E+02,-1.35E+02,187.64,-1.29E+02,122.582,7.36E+00
123,24,-1.27E+02,-1.29E+02,231.299,-1.31E+02,71.852,1.51E+01
126,24,-1.34E+02,-1.43E+02,287.513,-1.35E+02,325.169,1.34E+01
129,24,-1.24E+02,-1.25E+02,336.123,-1.36E+02,310.438,1.91E+01
132,24,-1.27E+02,-1.27E+02,283.905,-1.37E+02,321.208,1.43E+01
135,24,-1.23E+02,-1.25E+02,176.468,-1.27E+02,194.33,1.63E+01
138,24,-1.21E+02,-1.24E+02,170.419,-1.25E+02,166.724,3.00E+01
141,24,-1.35E+02,-1.38E+02,62.191,-1.40E+02,17.606,8.02E+00
144,24,-1.17E+02,-1.18E+02,2.776,-1.25E+02,351.606,2.30E+01
147,24,-1.23E+02,-1.25E+02,4.639,-1.28E+02,6.597,3.60E+01
150,24,-1.17E+02,-1.18E+02,155.229,-1.23E+02,165.634,2.24E+01
153,24,-1.20E+02,-1.21E+02,163.103,-1.28E+02,156.432,2.70E+01
156,24,-1.17E+02,-1.18E+02,357.711,-1.24E+02,350.52,2.62E+01
159,24,-1.21E+02,-1.22E+02,346.493,-1.29E+02,349.185,3.49E+01
162,24,-1.14E+02,-1.15E+02,170.128,-1.22E+02,170.873,4.00E+01
165,24,-1.24E+02,-1.25E+02,159.433,-1.30E+02,162.33,3.33E+01
168,24,-1.12E+02,-1.13E+02,343.03,-1.19E+02,344.144,4.00E+01
171,24,-1.34E+02,-1.38E+02,119.395,-1.36E+02,168.899,7.09E+00
174,24,-1.09E+02,-1.09E+02,163.475,-1.17E+02,159.438,3.23E+01
177,24,-1.09E+02,-1.09E+02,340.562,-1.18E+02,332.96,2.74E+01
180,24,-9.87E+01,-9.95E+01,334.135,-1.07E+02,334.135,4.00E+01
0,27,-6.47E+01,-6.57E+01,330.598,-7.16E+01,150.598,4.00E+01
3,27,-7.79E+01,-7.88E+01,311.482,-8.49E+01,132.074,4.00E+01
6,27,-8.41E+01,-8.51E+01,92.799,-9.12E+01,272.017,4.00E+01
9,27,-8.85E+01,-8.95E+01,337.344,-9.55E+01,158.351,4.00E+01
12,27,-8.93E+01,-9.03E+01,150.313,-9.63E+01,330.837,4.00E+01
15,27,-9.35E+01,-9.45E+01,355.238,-1.00E+02,175.659,4.00E+01
18,27,-9.48E+01,-9.58E+01,183.103,-1.02E+02,2.982,4.00E+01
21,27,-9.78E+01,-9.88E+01,17.088,-1.05E+02,196.106,4.00E+01
24,27,-9.98E+01,-1.01E+02,208.285,-1.07E+02,26.161,3.64E+01
27,27,-1.03E+02,-1.04E+02,43.549,-1.10E+02,219.192,3.02E+01
30,27,-1.06E+02,-1.07E+02,242.403,-1.13E+02,54.732,2.53E+01
33,27,-1.09E+02,-1.10E+02,94.682,-1.17E+02,265.001,2.41E+01
36,27,-1.11E+02,-1.11E+02,314.491,-1.19E+02,134.039,4.00E+01
39,27,-1.10E+02,-1.11E+02,169.606,-1.17E+02,358.589,2.42E+01
42,27,-1.10E+02,-1.11E+02,14.328,-1.16E+02,196.001,3.81E+01
45,27,-1.11E+02,-1.13E+02,224.659,-1.17E+02,34.465,2.21E+01
48,27,-1.16E+02,-1.16E+02,90.801,-1.25E+02,244.764,1.67E+01
51,27,-1.15E+02,-1.16E+02,328.616,-1.23E+02,160.756,2.25E+01
54,27,-1.14E+02,-1.16E+02,198.809,-1.19E+02,15.605,3.17E+01
57,27,-1.17E+02,-1.18E+02,70.084,-1.25E+02,213.096,1.23E+01
60,27,-1.18E+02,-1.18E+02,315.354,-1.26E+02,152.443,1.97E+01
63,27,-1.17E+02,-1.19E+02,211.183,-1.21E+02,8.795,1.44E+01
66,27,-1.20E+02,-1.20E+02,101.446,-1.33E+02,286.502,3.39E+01
69,27,-1.20E+02,-1.23E+02,352.768,-1.24E+02,171.161,3.72E+01
72,27,-1.19E+02,-1.19E+02,260.704,-1.32E+02,35.9,1.57E+01
75,27,-1.20E+02,-1.23E+02,181.717,-1.22E+02,339.153,1.40E+01
78,27,-1.20E+02,-1.20E+02,91.226,-1.29E+02,298.617,1.65E+01
81,27,-1.22E+02,-1.23E+02,44.353,-1.28E+02,156.807,6.31E+00
84,27,-1.23E+02,-1.26E+02,299.349,-1.25E+02,124.024,2.78E+01
87,27,-1.23E+02,-1.24E+02,253.73,-1.31E+02,102.417,1.47E+01
90,27,-1.33E+02,-1.33E+02,209.202,-1.42E+02,266.522,1.03E+01
93,27,-1.29E+02,-1.32E+02,93.763,-1.32E+02,264.519,2.19E+01
96,27,-1.29E+02,-1.33E+02,115.721,-1.31E+02,297.742,3.53E+01
99,27,-1.23E+02,-1.26E+02,180.668,-1.26E+02,326.042,1.02E+01
102,27,-1.20E+02,-1.23E+02,189.718,-1.23E+02,328.62,8.55E+00
105,27,-1.21E+02,-1.23E+02,208.243,-1.24E+02,336.312,6.41E+00
108,27,-1.19E+02,-1.21E+02,237.538,-1.24E+02,8.797,8.13E+00
111,27,-1.16E+02,-1.17E+02,230.303,-1.22E+02,15.677,1.13E+01
114,27,-1.17E+02,-1.18E+02,203.58,-1.23E+02,359.697,1.53E+01
117,27,-1.23E+02,-1.23E+02,170.18,-1.43E+02,334.283,3.16E+01
120,27,-1.27E+02,-1.35E+02,186.988,-1.28E+02,122.997,8.47E+00
123,27,-1.26E+02,-1.29E+02,231.781,-1.30E+02,72.341,1.49E+01
126,27,-1.34E+02,-1.43E+02,287.377,-1.34E+02,325.823,1.39E+01
129,27,-1.24E+02,-1.25E+02,336.239,-1.35E+02,310.738,1.81E+01
132,27,-1.27E+02,-1.28E+02,283.975,-1.36E+02,321.562,1.33E+01
135,27,-1.23E+02,-1.26E+02,176.703,-1.27E+02,194.251,1.63E+01
138,27,-1.21E+02,-1.24E+02,170.327,-1.24E+02,166.758,3.01E+01
141,27,-1.35E+02,-1.38E+02,61.676,-1.39E+02,17.843,7.95E+00
144,27,-1.17E+02,-1.18E+02,2.755,-1.24E+02,351.543,2.22E+01
147,27,-1.23E+02,-1.25E+02,4.78,-1.27E+02,6.755,3.56E+01
150,27,-1.17E+02,-1.18E+02,155.139,-1.22E+02,165.575,2.18E+01
153,27,-1.20E+02,-1.21E+02,163.164,-1.27E+02,156.506,2.63E+01
156,27,-1.17E+02,-1.18E+02,357.752,-1.23E+02,350.575,2.55E+01
159,27,-1.21E+02,-1.23E+02,346.592,-1.28E+02,349.124,3.48E+01
162,27,-1.14E+02,-1.15E+02,170.166,-1.21E+02,170.854,4.00E+01
165,27,-1.24E+02,-1.25E+02,160.062,-1.29E+02,163.076,3.24E+01
168,27,-1.12E+02,-1.13E+02,343.257,-1.18E+02,344.382,4.00E+01
171,27,-1.33E+02,-1.38E+02,116.736,-1.35E+02,167.545,7.10E+00
174,27,-1.09E+02,-1.09E+02,163.659,-1.16E+02,159.681,3.16E+01
177,27,-1.09E+02,-1.09E+02,340.304,-1.17E+02,332.654,2.65E+01
180,27,-9.87E+01,-9.97E+01,334.135,-1.06E+02,334.135,4.00E+01
0,30,-6.47E+01,-6.60E+01,330.598,-7.07E+01,150.598,4.00E+01
3,30,-7.79E+01,-7.91E+01,311.547,-8.41E+01,132.14,4.00E+01
6,30,-8.41E+01,-8.53E+01,92.763,-9.03E+01,271.983,4.00E+01
9,30,-8.85E+01,-8.98E+01,337.3,-9.47E+01,158.306,4.00E+01
12,30,-8.93E+01,-9.05E+01,150.524,-9.54E+01,331.05,4.00E+01
15,30,-9.35E+01,-9.48E+01,355.274,-9.96E+01,175.693,4.00E+01
18,30,-9.48E+01,-9.61E+01,182.964,-1.01E+02,2.847,4.00E+01
21,30,-9.78E+01,-9.91E+01,17.174,-1.04E+02,196.189,4.00E+01
24,30,-9.98E+01,-1.01E+02,208.267,-1.06E+02,26.136,3.58E+01
27,30,-1.03E+02,-1.04E+02,43.466,-1.09E+02,219.1,2.96E+01
30,30,-1.06E+02,-1.07E+02,242.359,-1.12E+02,54.705,2.47E+01
33,30,-1.09E+02,-1.10E+02,94.714,-1.16E+02,265.039,2.34E+01
36,30,-1.11E+02,-1.11E+02,314.574,-1.18E+02,134.157,4.00E+01
39,30,-1.10E+02,-1.11E+02,169.662,-1.16E+02,358.626,2.36E+01
42,30,-1.10E+02,-1.11E+02,14.355,-1.15E+02,196.036,3.76E+01
45,30,-1.11E+02,-1.13E+02,224.659,-1.16E+02,34.446,2.16E+01
48,30,-1.16E+02,-1.16E+02,90.851,-1.24E+02,244.812,1.59E+01
51,30,-1.15E+02,-1.16E+02,328.633,-1.23E+02,160.71,2.18E+01
54,30,-1.14E+02,-1.16E+02,198.751,-1.18E+02,15.546,3.13E+01
57,30,-1.18E+02,-1.19E+02,70.096,-1.24E+02,213.24,1.16E+01
60,30,-1.18E+02,-1.19E+02,315.411,-1.25E+02,152.275,1.91E+01
63,30,-1.17E+02,-1.19E+02,211.155,-1.20E+02,8.945,1.42E+01
66,30,-1.20E+02,-1.20E+02,101.461,-1.32E+02,286.242,3.35E+01
69,30,-1.20E+02,-1.23E+02,352.748,-1.23E+02,171.065,3.67E+01
72,30,-1.19E+02,-1.19E+02,260.736,-1.31E+02,36.59,1.47E+01
75,30,-1.19E+02,-1.23E+02,181.812,-1.21E+02,339.436,1.43E+01
78,30,-1.20E+02,-1.20E+02,91.509,-1.28E+02,298.586,1.58E+01
81,30,-1.22E+02,-1.23E+02,44.741,-1.27E+02,156.988,5.38E+00
84,30,-1.22E+02,-1.26E+02,299.633,-1.24E+02,124.209,2.82E+01
87,30,-1.24E+02,-1.25E+02,253.926,-1.30E+02,102.603,1.39E+01
90,30,-1.33E+02,-1.34E+02,209.463,-1.41E+02,266.002,9.35E+00
93,30,-1.28E+02,-1.32E+02,93.957,-1.31E+02,264.132,2.14E+01
