Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
111,204,-1.16E+02,-1.17E+02,16.469,-1.23E+02,173.405,1.54E+01
114,204,-1.17E+02,-1.18E+02,349.54,-1.24E+02,159.177,2.25E+01
117,204,-1.22E+02,-1.23E+02,308.671,-1.34E+02,179.053,1.43E+01
120,204,-1.26E+02,-1.32E+02,265.994,-1.27E+02,260.011,2.71E+01
123,204,-1.26E+02,-1.34E+02,342.853,-1.27E+02,239.168,7.46E+00
126,204,-1.33E+02,-1.34E+02,315.037,-1.42E+02,217.707,8.18E+00
129,204,-1.28E+02,-1.29E+02,122.503,-1.38E+02,32.114,9.35E+00
132,204,-1.22E+02,-1.23E+02,99.191,-1.31E+02,119.446,1.82E+01
135,204,-1.24E+02,-1.26E+02,119.38,-1.29E+02,112.996,2.53E+01
138,204,-1.28E+02,-1.28E+02,166.822,-1.47E+02,243.138,2.00E+01
141,204,-1.29E+02,-1.31E+02,255.957,-1.34E+02,242.191,1.92E+01
144,204,-1.29E+02,-1.30E+02,263.946,-1.35E+02,319.824,8.01E+00
147,204,-1.32E+02,-1.34E+02,45.527,-1.38E+02,11.041,1.15E+01
150,204,-1.30E+02,-1.32E+02,15.758,-1.36E+02,63.875,8.23E+00
153,204,-1.35E+02,-1.45E+02,349.747,-1.36E+02,340.299,2.58E+01
156,204,-1.35E+02,-1.36E+02,351.366,-1.43E+02,112.757,8.88E+00
159,204,-1.34E+02,-1.39E+02,15.059,-1.36E+02,356.217,1.62E+01
162,204,-1.26E+02,-1.27E+02,25.285,-1.36E+02,51.219,1.74E+01
165,204,-1.34E+02,-1.34E+02,167.926,-1.48E+02,137.452,1.98E+01
168,204,-1.47E+02,-1.52E+02,269.193,-1.49E+02,247.592,1.52E+01
171,204,-1.27E+02,-1.28E+02,79.315,-1.33E+02,90.277,2.16E+01
174,204,-1.28E+02,-1.29E+02,171.088,-1.41E+02,230.449,1.43E+01
177,204,-1.19E+02,-1.19E+02,23.15,-1.27E+02,67.861,1.18E+01
180,204,-1.11E+02,-1.12E+02,44.544,-1.19E+02,44.544,4.00E+01
0,207,-6.46E+01,-6.56E+01,253.57,-7.14E+01,73.57,4.00E+01
3,207,-7.60E+01,-7.70E+01,239.179,-8.30E+01,59.515,4.00E+01
6,207,-8.32E+01,-8.41E+01,35.323,-9.01E+01,215.005,4.00E+01
9,207,-8.61E+01,-8.71E+01,276.792,-9.30E+01,97.208,4.00E+01
12,207,-8.87E+01,-8.97E+01,93.621,-9.55E+01,273.351,4.00E+01
15,207,-9.31E+01,-9.42E+01,306.27,-9.99E+01,125.183,4.00E+01
18,207,-9.63E+01,-9.73E+01,137.046,-1.03E+02,314.231,3.40E+01
21,207,-1.01E+02,-1.02E+02,348.614,-1.08E+02,163.85,2.96E+01
24,207,-1.04E+02,-1.05E+02,200.761,-1.12E+02,17.233,3.27E+01
27,207,-1.05E+02,-1.06E+02,64.455,-1.13E+02,246.322,3.81E+01
30,207,-1.05E+02,-1.06E+02,273.15,-1.12E+02,97.512,3.03E+01
33,207,-1.05E+02,-1.06E+02,113.862,-1.12E+02,294.195,4.00E+01
36,207,-1.07E+02,-1.09E+02,316.187,-1.14E+02,133.337,3.36E+01
39,207,-1.12E+02,-1.13E+02,173.869,-1.19E+02,341.828,2.19E+01
42,207,-1.13E+02,-1.13E+02,57.898,-1.21E+02,235.888,3.81E+01
45,207,-1.11E+02,-1.12E+02,278.392,-1.18E+02,104.369,2.75E+01
48,207,-1.13E+02,-1.14E+02,129.603,-1.19E+02,301.98,2.50E+01
51,207,-1.16E+02,-1.17E+02,22.765,-1.24E+02,181.439,1.72E+01
54,207,-1.15E+02,-1.16E+02,262.239,-1.22E+02,91.254,2.41E+01
57,207,-1.17E+02,-1.19E+02,124.619,-1.23E+02,293.833,2.15E+01
60,207,-1.17E+02,-1.18E+02,39.953,-1.27E+02,200.783,1.93E+01
63,207,-1.17E+02,-1.19E+02,274.077,-1.22E+02,98.036,2.98E+01
66,207,-1.21E+02,-1.22E+02,198.581,-1.31E+02,359.356,2.01E+01
69,207,-1.19E+02,-1.20E+02,66.832,-1.25E+02,248.389,3.91E+01
72,207,-1.20E+02,-1.21E+02,10.947,-1.28E+02,152.485,1.26E+01
75,207,-1.20E+02,-1.21E+02,254.089,-1.24E+02,75.272,4.00E+01
78,207,-1.19E+02,-1.19E+02,207.923,-1.28E+02,22.597,3.04E+01
81,207,-1.24E+02,-1.26E+02,140.291,-1.29E+02,271.165,7.31E+00
84,207,-1.22E+02,-1.24E+02,51.111,-1.26E+02,229.54,3.76E+01
87,207,-1.25E+02,-1.26E+02,19.082,-1.31E+02,209.677,2.19E+01
90,207,-1.35E+02,-1.35E+02,273.807,-1.50E+02,359.165,1.54E+01
93,207,-1.29E+02,-1.30E+02,227.581,-1.38E+02,3.756,1.23E+01
96,207,-1.33E+02,-1.33E+02,286.2,-1.41E+02,120.356,2.10E+01
99,207,-1.23E+02,-1.24E+02,332.81,-1.28E+02,132.12,1.58E+01
102,207,-1.20E+02,-1.22E+02,337.93,-1.26E+02,126.568,1.22E+01
105,207,-1.21E+02,-1.22E+02,356.937,-1.28E+02,139.252,1.11E+01
108,207,-1.19E+02,-1.20E+02,23.432,-1.25E+02,174.715,1.35E+01
111,207,-1.16E+02,-1.18E+02,16.638,-1.22E+02,173.791,1.49E+01
114,207,-1.17E+02,-1.18E+02,349.728,-1.23E+02,159.578,2.21E+01
117,207,-1.22E+02,-1.23E+02,308.923,-1.33E+02,178.64,1.32E+01
120,207,-1.25E+02,-1.32E+02,266.256,-1.26E+02,260.156,2.75E+01
123,207,-1.25E+02,-1.34E+02,342.623,-1.26E+02,239.428,8.62E+00
126,207,-1.33E+02,-1.34E+02,315.303,-1.41E+02,218.344,6.86E+00
129,207,-1.28E+02,-1.29E+02,122.406,-1.37E+02,32.376,8.07E+00
132,207,-1.22E+02,-1.23E+02,99.327,-1.30E+02,119.166,1.76E+01
135,207,-1.24E+02,-1.27E+02,119.446,-1.28E+02,113.131,2.52E+01
138,207,-1.28E+02,-1.28E+02,166.81,-1.47E+02,242.311,1.89E+01
141,207,-1.29E+02,-1.31E+02,255.945,-1.33E+02,242.184,1.88E+01
144,207,-1.29E+02,-1.30E+02,263.694,-1.34E+02,319.641,7.16E+00
147,207,-1.32E+02,-1.34E+02,45.606,-1.37E+02,11.086,1.09E+01
150,207,-1.30E+02,-1.32E+02,15.715,-1.35E+02,63.681,7.68E+00
153,207,-1.34E+02,-1.45E+02,349.663,-1.35E+02,340.278,2.70E+01
156,207,-1.36E+02,-1.37E+02,352.029,-1.42E+02,113.796,7.59E+00
159,207,-1.33E+02,-1.39E+02,14.62,-1.35E+02,355.976,1.68E+01
162,207,-1.26E+02,-1.27E+02,25.223,-1.35E+02,50.958,1.65E+01
165,207,-1.34E+02,-1.34E+02,167.629,-1.47E+02,136.754,1.88E+01
168,207,-1.47E+02,-1.53E+02,256.105,-1.48E+02,244.432,2.13E+01
171,207,-1.27E+02,-1.28E+02,80.02,-1.32E+02,90.947,2.11E+01
174,207,-1.29E+02,-1.29E+02,170.886,-1.41E+02,231.948,1.29E+01
177,207,-1.19E+02,-1.20E+02,23.079,-1.26E+02,67.625,1.09E+01
180,207,-1.11E+02,-1.12E+02,44.544,-1.18E+02,44.544,4.00E+01
0,210,-6.46E+01,-6.58E+01,253.57,-7.06E+01,73.57,4.00E+01
3,210,-7.60E+01,-7.72E+01,239.221,-8.22E+01,59.557,4.00E+01
6,210,-8.32E+01,-8.44E+01,35.234,-8.93E+01,214.915,4.00E+01
9,210,-8.61E+01,-8.74E+01,276.761,-9.22E+01,97.174,4.00E+01
12,210,-8.87E+01,-9.00E+01,93.77,-9.47E+01,273.498,4.00E+01
15,210,-9.31E+01,-9.44E+01,306.245,-9.90E+01,125.155,4.00E+01
18,210,-9.63E+01,-9.76E+01,136.981,-1.02E+02,314.165,3.34E+01
21,210,-1.01E+02,-1.02E+02,348.654,-1.07E+02,163.918,2.90E+01
24,210,-1.04E+02,-1.05E+02,200.828,-1.11E+02,17.31,3.21E+01
27,210,-1.05E+02,-1.06E+02,64.617,-1.12E+02,246.501,3.74E+01
30,210,-1.05E+02,-1.06E+02,273.073,-1.11E+02,97.459,2.97E+01
33,210,-1.05E+02,-1.06E+02,113.869,-1.11E+02,294.196,4.00E+01
36,210,-1.07E+02,-1.09E+02,316.213,-1.13E+02,133.344,3.30E+01
39,210,-1.12E+02,-1.13E+02,173.891,-1.19E+02,341.846,2.12E+01
42,210,-1.13E+02,-1.14E+02,57.967,-1.20E+02,236.028,3.76E+01
45,210,-1.11E+02,-1.12E+02,278.487,-1.17E+02,104.41,2.70E+01
48,210,-1.13E+02,-1.15E+02,129.554,-1.19E+02,301.948,2.45E+01
51,210,-1.17E+02,-1.18E+02,22.853,-1.23E+02,181.552,1.65E+01
54,210,-1.15E+02,-1.16E+02,262.213,-1.21E+02,91.165,2.36E+01
57,210,-1.17E+02,-1.19E+02,124.501,-1.22E+02,293.753,2.11E+01
60,210,-1.17E+02,-1.18E+02,39.956,-1.26E+02,200.751,1.84E+01
63,210,-1.17E+02,-1.19E+02,274.126,-1.21E+02,98.06,2.96E+01
66,210,-1.21E+02,-1.22E+02,198.489,-1.30E+02,359.763,1.94E+01
69,210,-1.18E+02,-1.20E+02,66.987,-1.24E+02,248.225,4.00E+01
72,210,-1.20E+02,-1.21E+02,11.108,-1.27E+02,152.681,1.17E+01
75,210,-1.19E+02,-1.22E+02,254.161,-1.23E+02,75.336,4.00E+01
78,210,-1.19E+02,-1.20E+02,208.171,-1.27E+02,22.769,2.95E+01
81,210,-1.24E+02,-1.27E+02,140.853,-1.28E+02,271.47,6.92E+00
84,210,-1.21E+02,-1.24E+02,51.264,-1.25E+02,229.647,3.71E+01
87,210,-1.25E+02,-1.26E+02,19.269,-1.30E+02,209.88,2.14E+01
90,210,-1.35E+02,-1.35E+02,273.137,-1.49E+02,357.322,1.39E+01
93,210,-1.29E+02,-1.30E+02,227.405,-1.37E+02,2.774,1.12E+01
96,210,-1.33E+02,-1.34E+02,286.758,-1.40E+02,121.054,2.04E+01
99,210,-1.23E+02,-1.25E+02,333.149,-1.28E+02,132.613,1.54E+01
102,210,-1.20E+02,-1.22E+02,338.137,-1.25E+02,126.955,1.18E+01
105,210,-1.21E+02,-1.23E+02,356.94,-1.27E+02,139.629,1.05E+01
108,210,-1.19E+02,-1.20E+02,23.5,-1.24E+02,175.127,1.30E+01
111,210,-1.16E+02,-1.18E+02,16.768,-1.21E+02,174.208,1.46E+01
114,210,-1.17E+02,-1.19E+02,349.86,-1.22E+02,160.013,2.19E+01
117,210,-1.23E+02,-1.23E+02,309.097,-1.32E+02,179.051,1.21E+01
120,210,-1.24E+02,-1.33E+02,266.093,-1.25E+02,259.822,2.80E+01
123,210,-1.24E+02,-1.34E+02,342.969,-1.25E+02,239.331,9.78E+00
126,210,-1.33E+02,-1.34E+02,315.656,-1.40E+02,217.936,5.59E+00
129,210,-1.28E+02,-1.29E+02,122.309,-1.36E+02,33.357,7.06E+00
132,210,-1.22E+02,-1.23E+02,99.364,-1.29E+02,118.969,1.70E+01
135,210,-1.24E+02,-1.27E+02,119.379,-1.27E+02,113.066,2.52E+01
138,210,-1.28E+02,-1.28E+02,166.845,-1.46E+02,241.61,1.78E+01
141,210,-1.29E+02,-1.31E+02,255.676,-1.33E+02,242.127,1.87E+01
144,210,-1.29E+02,-1.30E+02,263.72,-1.33E+02,319.344,6.51E+00
147,210,-1.32E+02,-1.34E+02,45.644,-1.36E+02,11.225,1.05E+01
150,210,-1.30E+02,-1.32E+02,15.761,-1.34E+02,63.682,7.30E+00
153,210,-1.34E+02,-1.46E+02,349.723,-1.34E+02,339.936,2.76E+01
156,210,-1.36E+02,-1.37E+02,352.697,-1.41E+02,113.448,6.63E+00
159,210,-1.33E+02,-1.39E+02,13.216,-1.34E+02,355.683,1.78E+01
162,210,-1.26E+02,-1.27E+02,25.209,-1.34E+02,50.85,1.58E+01
165,210,-1.34E+02,-1.35E+02,167.638,-1.46E+02,137.736,1.81E+01
168,210,-1.46E+02,-1.53E+02,240.665,-1.47E+02,240.562,4.00E+01
171,210,-1.27E+02,-1.29E+02,80.21,-1.31E+02,91.244,2.06E+01
174,210,-1.29E+02,-1.29E+02,170.671,-1.40E+02,233.718,1.17E+01
177,210,-1.19E+02,-1.20E+02,23.016,-1.26E+02,67.404,1.01E+01
180,210,-1.11E+02,-1.12E+02,44.544,-1.17E+02,44.544,4.00E+01
0,213,-6.46E+01,-6.61E+01,253.57,-6.99E+01,73.57,4.00E+01
3,213,-7.60E+01,-7.75E+01,239.258,-8.14E+01,59.595,4.00E+01
6,213,-8.31E+01,-8.46E+01,35.141,-8.85E+01,214.821,4.00E+01
9,213,-8.61E+01,-8.77E+01,276.816,-9.14E+01,97.225,4.00E+01
12,213,-8.87E+01,-9.03E+01,93.866,-9.40E+01,273.593,4.00E+01
15,213,-9.31E+01,-9.47E+01,306.146,-9.83E+01,125.056,4.00E+01
18,213,-9.63E+01,-9.78E+01,137.034,-1.02E+02,314.218,3.29E+01
21,213,-1.01E+02,-1.02E+02,348.668,-1.06E+02,163.937,2.85E+01
24,213,-1.05E+02,-1.06E+02,200.973,-1.11E+02,17.463,3.15E+01
27,213,-1.05E+02,-1.06E+02,64.559,-1.11E+02,246.463,3.67E+01
30,213,-1.05E+02,-1.06E+02,273.084,-1.10E+02,97.484,2.92E+01
33,213,-1.05E+02,-1.07E+02,113.914,-1.10E+02,294.208,4.00E+01
36,213,-1.07E+02,-1.09E+02,316.23,-1.12E+02,133.333,3.25E+01
39,213,-1.12E+02,-1.13E+02,173.901,-1.18E+02,341.906,2.07E+01
42,213,-1.13E+02,-1.14E+02,58.065,-1.19E+02,236.118,3.70E+01
45,213,-1.11E+02,-1.13E+02,278.45,-1.16E+02,104.372,2.65E+01
48,213,-1.13E+02,-1.15E+02,129.59,-1.18E+02,301.931,2.40E+01
51,213,-1.17E+02,-1.18E+02,22.887,-1.23E+02,181.6,1.59E+01
54,213,-1.15E+02,-1.16E+02,262.301,-1.20E+02,91.206,2.31E+01
57,213,-1.17E+02,-1.19E+02,124.483,-1.21E+02,293.676,2.08E+01
60,213,-1.18E+02,-1.18E+02,40.092,-1.25E+02,201.134,1.78E+01
63,213,-1.17E+02,-1.19E+02,273.998,-1.21E+02,97.944,2.93E+01
66,213,-1.22E+02,-1.22E+02,198.733,-1.30E+02,359.864,1.86E+01
69,213,-1.18E+02,-1.20E+02,66.891,-1.24E+02,248.165,3.98E+01
72,213,-1.20E+02,-1.21E+02,11.13,-1.27E+02,153.18,1.12E+01
75,213,-1.19E+02,-1.22E+02,254.24,-1.23E+02,75.319,4.00E+01
78,213,-1.19E+02,-1.20E+02,208.18,-1.26E+02,22.573,2.84E+01
81,213,-1.24E+02,-1.27E+02,140.651,-1.27E+02,271.787,6.87E+00
84,213,-1.21E+02,-1.24E+02,51.383,-1.24E+02,229.688,3.66E+01
87,213,-1.25E+02,-1.27E+02,19.371,-1.29E+02,209.603,2.14E+01
90,213,-1.35E+02,-1.36E+02,273.881,-1.49E+02,0.672,1.31E+01
93,213,-1.29E+02,-1.30E+02,227.808,-1.36E+02,3.212,1.04E+01
96,213,-1.33E+02,-1.34E+02,287.113,-1.40E+02,120.993,2.01E+01
99,213,-1.23E+02,-1.25E+02,333.384,-1.27E+02,132.898,1.51E+01
102,213,-1.20E+02,-1.22E+02,338.261,-1.24E+02,127.293,1.15E+01
105,213,-1.21E+02,-1.23E+02,356.934,-1.26E+02,140.06,1.02E+01
108,213,-1.19E+02,-1.21E+02,23.628,-1.24E+02,175.34,1.26E+01
111,213,-1.16E+02,-1.18E+02,17.021,-1.20E+02,174.328,1.42E+01
114,213,-1.17E+02,-1.19E+02,350.224,-1.21E+02,160.155,2.14E+01
117,213,-1.23E+02,-1.23E+02,309.465,-1.32E+02,179.651,1.11E+01
120,213,-1.24E+02,-1.33E+02,266.328,-1.24E+02,259.879,2.85E+01
123,213,-1.24E+02,-1.34E+02,343.136,-1.24E+02,239.503,1.07E+01
126,213,-1.33E+02,-1.34E+02,316.058,-1.39E+02,218.752,4.69E+00
129,213,-1.29E+02,-1.30E+02,122.408,-1.36E+02,33.257,6.09E+00
132,213,-1.22E+02,-1.24E+02,99.389,-1.28E+02,119.227,1.63E+01
135,213,-1.24E+02,-1.27E+02,119.37,-1.26E+02,113.083,2.53E+01
138,213,-1.28E+02,-1.28E+02,166.969,-1.45E+02,240.742,1.69E+01
141,213,-1.29E+02,-1.31E+02,255.997,-1.32E+02,242.212,1.84E+01
144,213,-1.28E+02,-1.31E+02,264.092,-1.33E+02,319.493,6.05E+00
147,213,-1.32E+02,-1.34E+02,45.701,-1.36E+02,11.716,1.04E+01
150,213,-1.30E+02,-1.33E+02,15.59,-1.33E+02,63.59,7.08E+00
153,213,-1.33E+02,-1.46E+02,349.214,-1.33E+02,339.819,2.86E+01
156,213,-1.35E+02,-1.37E+02,352.828,-1.40E+02,112.533,5.91E+00
159,213,-1.32E+02,-1.39E+02,11.932,-1.33E+02,355.411,1.89E+01
162,213,-1.27E+02,-1.27E+02,25.433,-1.34E+02,51.333,1.50E+01
165,213,-1.34E+02,-1.35E+02,167.984,-1.45E+02,139.6,1.76E+01
168,213,-1.45E+02,-1.53E+02,232.229,-1.46E+02,238.178,2.80E+01
171,213,-1.26E+02,-1.29E+02,79.888,-1.30E+02,91.159,2.02E+01
174,213,-1.29E+02,-1.30E+02,170.459,-1.39E+02,235.616,1.05E+01
177,213,-1.19E+02,-1.20E+02,22.964,-1.25E+02,67.209,9.49E+00
180,213,-1.11E+02,-1.13E+02,44.544,-1.16E+02,44.544,4.00E+01
0,216,-6.46E+01,-6.64E+01,253.57,-6.92E+01,73.57,4.00E+01
3,216,-7.60E+01,-7.78E+01,239.288,-8.08E+01,59.626,4.00E+01
6,216,-8.31E+01,-8.49E+01,35.058,-8.78E+01,214.737,4.00E+01
9,216,-8.61E+01,-8.80E+01,276.933,-9.07E+01,97.339,4.00E+01
12,216,-8.87E+01,-9.06E+01,93.862,-9.33E+01,273.589,4.00E+01
15,216,-9.31E+01,-9.50E+01,306.089,-9.76E+01,125.001,4.00E+01
18,216,-9.62E+01,-9.81E+01,137.135,-1.01E+02,314.32,3.26E+01
21,216,-1.01E+02,-1.03E+02,348.641,-1.06E+02,163.884,2.81E+01
24,216,-1.05E+02,-1.06E+02,200.998,-1.10E+02,17.512,3.11E+01
27,216,-1.05E+02,-1.07E+02,64.554,-1.10E+02,246.491,3.62E+01
30,216,-1.05E+02,-1.07E+02,273.19,-1.10E+02,97.574,2.88E+01
33,216,-1.05E+02,-1.07E+02,113.906,-1.10E+02,294.187,4.00E+01
36,216,-1.07E+02,-1.09E+02,316.203,-1.12E+02,133.296,3.22E+01
39,216,-1.12E+02,-1.14E+02,173.907,-1.17E+02,341.923,2.03E+01
42,216,-1.13E+02,-1.14E+02,58.116,-1.19E+02,236.226,3.67E+01
45,216,-1.11E+02,-1.13E+02,278.517,-1.16E+02,104.378,2.62E+01
48,216,-1.13E+02,-1.15E+02,129.6,-1.17E+02,301.899,2.37E+01
51,216,-1.17E+02,-1.18E+02,22.965,-1.22E+02,181.883,1.55E+01
54,216,-1.15E+02,-1.16E+02,262.366,-1.19E+02,91.211,2.28E+01
57,216,-1.17E+02,-1.19E+02,124.47,-1.21E+02,293.655,2.06E+01
60,216,-1.18E+02,-1.19E+02,40.205,-1.24E+02,201.352,1.73E+01
63,216,-1.17E+02,-1.20E+02,274.043,-1.20E+02,97.946,2.94E+01
66,216,-1.22E+02,-1.23E+02,198.634,-1.29E+02,0.271,1.81E+01
69,216,-1.18E+02,-1.20E+02,66.972,-1.23E+02,248.114,4.00E+01
72,216,-1.20E+02,-1.22E+02,11.252,-1.26E+02,153.085,1.05E+01
75,216,-1.19E+02,-1.22E+02,254.243,-1.22E+02,75.289,4.00E+01
78,216,-1.19E+02,-1.20E+02,208.274,-1.26E+02,22.857,2.81E+01
81,216,-1.24E+02,-1.27E+02,140.721,-1.27E+02,271.516,6.82E+00
84,216,-1.21E+02,-1.24E+02,51.354,-1.24E+02,229.553,3.61E+01
87,216,-1.25E+02,-1.27E+02,19.281,-1.29E+02,209.748,2.09E+01
90,216,-1.36E+02,-1.36E+02,273.04,-1.48E+02,356.711,1.26E+01
93,216,-1.29E+02,-1.31E+02,227.613,-1.36E+02,2.659,9.70E+00
96,216,-1.33E+02,-1.34E+02,287.202,-1.39E+02,121.611,1.92E+01
99,216,-1.23E+02,-1.25E+02,333.496,-1.26E+02,132.999,1.49E+01
102,216,-1.20E+02,-1.22E+02,338.331,-1.24E+02,127.399,1.13E+01
105,216,-1.21E+02,-1.23E+02,357.168,-1.25E+02,140.356,9.86E+00
108,216,-1.19E+02,-1.21E+02,24.015,-1.23E+02,175.782,1.23E+01
111,216,-1.16E+02,-1.18E+02,17.319,-1.19E+02,174.559,1.40E+01
114,216,-1.17E+02,-1.19E+02,350.421,-1.20E+02,160.306,2.12E+01
117,216,-1.23E+02,-1.24E+02,309.582,-1.31E+02,179.862,1.03E+01
120,216,-1.23E+02,-1.33E+02,266.411,-1.24E+02,259.713,2.90E+01
123,216,-1.23E+02,-1.35E+02,343.814,-1.23E+02,239.286,1.18E+01
126,216,-1.33E+02,-1.35E+02,316.161,-1.38E+02,218.529,3.91E+00
129,216,-1.29E+02,-1.30E+02,122.846,-1.35E+02,32.307,5.08E+00
132,216,-1.22E+02,-1.24E+02,99.476,-1.27E+02,119.396,1.59E+01
135,216,-1.23E+02,-1.28E+02,119.244,-1.25E+02,112.969,2.55E+01
138,216,-1.29E+02,-1.29E+02,166.991,-1.44E+02,241.28,1.59E+01
141,216,-1.28E+02,-1.32E+02,255.942,-1.31E+02,242.096,1.83E+01
144,216,-1.28E+02,-1.31E+02,263.921,-1.32E+02,319.594,5.69E+00
147,216,-1.32E+02,-1.35E+02,46.079,-1.35E+02,11.953,1.03E+01
150,216,-1.30E+02,-1.33E+02,15.47,-1.33E+02,63.42,7.04E+00
153,216,-1.32E+02,-1.46E+02,347.971,-1.33E+02,339.819,3.08E+01
156,216,-1.35E+02,-1.37E+02,352.548,-1.40E+02,113.118,5.40E+00
159,216,-1.31E+02,-1.40E+02,11.518,-1.32E+02,355.216,1.97E+01
162,216,-1.27E+02,-1.28E+02,25.77,-1.33E+02,52.045,1.42E+01
165,216,-1.35E+02,-1.35E+02,168.493,-1.45E+02,140.787,1.70E+01
168,216,-1.45E+02,-1.53E+02,232.861,-1.45E+02,238.305,2.95E+01
171,216,-1.26E+02,-1.29E+02,79.205,-1.30E+02,90.788,1.99E+01
174,216,-1.30E+02,-1.30E+02,170.272,-1.39E+02,237.458,9.36E+00
177,216,-1.19E+02,-1.20E+02,22.926,-1.24E+02,67.048,8.95E+00
180,216,-1.11E+02,-1.13E+02,44.544,-1.16E+02,44.544,4.00E+01
0,219,-6.46E+01,-6.68E+01,253.57,-6.86E+01,73.57,4.00E+01
3,219,-7.61E+01,-7.82E+01,239.312,-8.02E+01,59.65,4.00E+01
6,219,-8.31E+01,-8.53E+01,34.988,-8.72E+01,214.667,4.00E+01
9,219,-8.61E+01,-8.83E+01,277.067,-9.02E+01,97.471,4.00E+01
12,219,-8.87E+01,-9.09E+01,93.778,-9.27E+01,273.506,4.00E+01
15,219,-9.31E+01,-9.54E+01,306.135,-9.70E+01,125.048,4.00E+01
18,219,-9.62E+01,-9.85E+01,137.15,-1.00E+02,314.332,3.24E+01
21,219,-1.01E+02,-1.03E+02,348.628,-1.05E+02,163.846,2.78E+01
24,219,-1.05E+02,-1.06E+02,200.957,-1.09E+02,17.492,3.09E+01
27,219,-1.05E+02,-1.07E+02,64.715,-1.10E+02,246.683,3.57E+01
30,219,-1.05E+02,-1.07E+02,273.19,-1.09E+02,97.559,2.86E+01
33,219,-1.05E+02,-1.07E+02,113.905,-1.09E+02,294.189,4.00E+01
36,219,-1.07E+02,-1.10E+02,316.186,-1.11E+02,133.273,3.20E+01
39,219,-1.12E+02,-1.14E+02,173.955,-1.17E+02,341.921,2.00E+01
42,219,-1.13E+02,-1.15E+02,58.183,-1.18E+02,236.392,3.68E+01
45,219,-1.11E+02,-1.13E+02,278.559,-1.15E+02,104.368,2.61E+01
48,219,-1.13E+02,-1.15E+02,129.596,-1.17E+02,301.899,2.35E+01
51,219,-1.17E+02,-1.18E+02,23.056,-1.21E+02,181.974,1.51E+01
54,219,-1.15E+02,-1.17E+02,262.377,-1.19E+02,91.211,2.25E+01
57,219,-1.17E+02,-1.20E+02,124.543,-1.20E+02,293.705,2.05E+01
60,219,-1.18E+02,-1.19E+02,40.213,-1.24E+02,201.299,1.68E+01
63,219,-1.17E+02,-1.20E+02,274.123,-1.19E+02,98.071,2.93E+01
66,219,-1.22E+02,-1.23E+02,198.714,-1.28E+02,359.979,1.74E+01
69,219,-1.18E+02,-1.21E+02,66.943,-1.22E+02,248.091,4.00E+01
72,219,-1.20E+02,-1.22E+02,11.272,-1.25E+02,153.378,1.01E+01
75,219,-1.19E+02,-1.23E+02,254.215,-1.21E+02,75.275,4.00E+01
78,219,-1.19E+02,-1.21E+02,208.373,-1.25E+02,22.766,2.74E+01
81,219,-1.24E+02,-1.28E+02,140.853,-1.26E+02,271.755,7.01E+00
84,219,-1.21E+02,-1.25E+02,51.387,-1.23E+02,229.718,3.69E+01
87,219,-1.25E+02,-1.27E+02,19.4,-1.28E+02,209.612,2.10E+01
90,219,-1.36E+02,-1.36E+02,273.454,-1.47E+02,2.556,1.10E+01
93,219,-1.30E+02,-1.31E+02,227.707,-1.35E+02,3.698,9.22E+00
96,219,-1.33E+02,-1.35E+02,287.599,-1.38E+02,121.586,1.90E+01
99,219,-1.23E+02,-1.25E+02,333.705,-1.26E+02,133.177,1.49E+01
102,219,-1.20E+02,-1.23E+02,338.531,-1.23E+02,127.533,1.12E+01
105,219,-1.21E+02,-1.24E+02,357.337,-1.25E+02,140.493,9.65E+00
108,219,-1.19E+02,-1.21E+02,24.048,-1.22E+02,175.963,1.21E+01
111,219,-1.16E+02,-1.19E+02,17.331,-1.19E+02,174.736,1.40E+01
114,219,-1.17E+02,-1.20E+02,350.375,-1.20E+02,160.518,2.13E+01
117,219,-1.23E+02,-1.24E+02,309.315,-1.30E+02,180.572,9.35E+00
120,219,-1.23E+02,-1.33E+02,265.504,-1.23E+02,259.72,3.11E+01
123,219,-1.23E+02,-1.35E+02,344.611,-1.23E+02,239.023,1.28E+01
126,219,-1.33E+02,-1.35E+02,316.658,-1.38E+02,217.408,3.24E+00
129,219,-1.29E+02,-1.30E+02,122.907,-1.34E+02,31.928,4.09E+00
132,219,-1.22E+02,-1.24E+02,99.542,-1.27E+02,119.608,1.55E+01
135,219,-1.23E+02,-1.28E+02,119.159,-1.25E+02,112.962,2.58E+01
138,219,-1.29E+02,-1.29E+02,167.227,-1.43E+02,242.485,1.47E+01
141,219,-1.28E+02,-1.32E+02,256.1,-1.31E+02,241.917,1.82E+01
144,219,-1.28E+02,-1.31E+02,263.772,-1.31E+02,319.525,5.54E+00
147,219,-1.32E+02,-1.35E+02,46.444,-1.34E+02,11.573,1.01E+01
150,219,-1.30E+02,-1.33E+02,15.591,-1.32E+02,63.524,7.16E+00
153,219,-1.32E+02,-1.47E+02,347.254,-1.32E+02,339.76,3.29E+01
156,219,-1.35E+02,-1.38E+02,352.571,-1.39E+02,114.234,5.17E+00
159,219,-1.31E+02,-1.40E+02,11.839,-1.32E+02,355.156,2.03E+01
162,219,-1.27E+02,-1.28E+02,25.957,-1.32E+02,52.33,1.37E+01
