Theta [deg.],Phi   [deg.],Abs(RCS )[dB(nm^2)],Abs(Theta)[dB(nm^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(nm^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
126,297,4.84E+01,3.36E+01,116.172,4.82E+01,172.224,1.63E+01
129,297,5.07E+01,3.12E+01,85.069,5.07E+01,341.667,1.97E+01
132,297,4.47E+01,4.13E+01,187.778,4.21E+01,307.175,4.75E+00
135,297,4.71E+01,2.71E+01,20.108,4.70E+01,66.286,2.28E+01
138,297,4.70E+01,4.06E+01,303.023,4.59E+01,189.499,6.57E+00
141,297,4.98E+01,3.62E+01,19.23,4.96E+01,138.688,1.47E+01
144,297,4.49E+01,3.38E+01,349.986,4.46E+01,285.826,1.19E+01
147,297,4.30E+01,4.07E+01,131.751,3.92E+01,260.838,6.65E+00
150,297,4.84E+01,3.57E+01,113.5,4.82E+01,329.743,1.73E+01
153,297,4.46E+01,3.90E+01,171.947,4.31E+01,306.455,8.86E+00
156,297,4.28E+01,1.78E+01,102.217,4.28E+01,68.32,3.01E+01
159,297,3.79E+01,3.78E+01,278.958,2.23E+01,217.286,1.67E+01
162,297,4.80E+01,3.04E+01,299.375,4.80E+01,111.781,3.53E+01
165,297,4.34E+01,4.19E+01,307.236,3.82E+01,149.583,1.49E+01
168,297,4.74E+01,3.19E+01,259.255,4.73E+01,107.122,2.21E+01
171,297,4.89E+01,4.43E+01,307.961,4.70E+01,131.075,3.17E+01
174,297,4.52E+01,3.90E+01,329.757,4.41E+01,169.734,1.65E+01
177,297,5.38E+01,4.15E+01,16.794,5.35E+01,126.644,1.26E+01
180,297,6.00E+01,5.32E+01,331.973,5.90E+01,151.973,4.00E+01
0,300,1.08E+02,1.02E+02,62.883,1.06E+02,62.883,4.00E+01
3,300,9.10E+01,8.51E+01,48.282,8.97E+01,49.91,3.81E+01
6,300,9.44E+01,8.84E+01,213.808,9.32E+01,214.122,4.00E+01
9,300,9.17E+01,8.57E+01,65.024,9.05E+01,64.907,4.00E+01
12,300,8.69E+01,8.09E+01,276.464,8.57E+01,275.355,4.00E+01
15,300,8.12E+01,7.54E+01,130.868,7.99E+01,128.497,3.48E+01
18,300,7.66E+01,7.11E+01,358.262,7.51E+01,357.707,4.00E+01
21,300,7.59E+01,7.02E+01,220.508,7.45E+01,223.261,3.34E+01
24,300,7.60E+01,7.01E+01,65.01,7.48E+01,67.326,3.51E+01
27,300,7.53E+01,6.91E+01,260.16,7.41E+01,260.614,4.00E+01
30,300,7.33E+01,6.71E+01,92.104,7.22E+01,89.71,3.50E+01
33,300,7.01E+01,6.39E+01,285.731,6.89E+01,278.959,2.60E+01
36,300,6.50E+01,5.94E+01,129.646,6.35E+01,117.232,2.02E+01
39,300,6.10E+01,5.67E+01,354.764,5.89E+01,353.698,4.00E+01
42,300,6.38E+01,5.82E+01,210.454,6.24E+01,218.549,2.40E+01
45,300,6.59E+01,5.93E+01,45.901,6.48E+01,49.023,3.29E+01
48,300,6.60E+01,5.90E+01,234.639,6.51E+01,231.195,3.24E+01
51,300,6.42E+01,5.70E+01,65.091,6.33E+01,53.395,2.19E+01
54,300,5.99E+01,5.36E+01,266.054,5.87E+01,242.232,1.50E+01
57,300,5.54E+01,5.17E+01,127.194,5.29E+01,119.726,2.38E+01
60,300,5.96E+01,5.33E+01,339.868,5.84E+01,348.948,2.35E+01
63,300,6.23E+01,5.43E+01,175.819,6.15E+01,175.151,4.00E+01
66,300,6.20E+01,5.35E+01,9.665,6.13E+01,356.469,2.19E+01
69,300,5.86E+01,5.14E+01,212.706,5.77E+01,185.35,1.46E+01
72,300,5.49E+01,5.03E+01,69.118,5.31E+01,62.847,2.57E+01
75,300,5.90E+01,5.09E+01,279.46,5.83E+01,288.152,2.52E+01
78,300,6.08E+01,5.08E+01,121.235,6.04E+01,115.735,3.09E+01
81,300,5.85E+01,4.94E+01,326.682,5.79E+01,303.441,1.76E+01
84,300,5.34E+01,4.82E+01,177.797,5.18E+01,176.241,3.81E+01
87,300,5.71E+01,4.72E+01,25.247,5.67E+01,50.983,1.75E+01
90,300,5.77E+01,4.55E+01,233.282,5.74E+01,236.208,3.83E+01
93,300,5.12E+01,4.47E+01,82.301,5.01E+01,60.95,1.62E+01
96,300,4.88E+01,4.42E+01,277.11,4.69E+01,1.088,2.87E+00
99,300,5.13E+01,4.14E+01,111.067,5.08E+01,165.07,1.16E+01
102,300,5.04E+01,4.02E+01,336.982,5.00E+01,284.713,1.22E+01
105,300,4.87E+01,4.31E+01,176.249,4.73E+01,70.267,4.89E+00
108,300,4.77E+01,4.04E+01,354.756,4.68E+01,23.248,1.44E+01
111,300,5.39E+01,3.20E+01,237.98,5.38E+01,201.787,2.64E+01
114,300,4.60E+01,4.06E+01,72.058,4.45E+01,29.978,9.36E+00
117,300,4.96E+01,4.12E+01,230,4.89E+01,325.77,7.73E+00
120,300,4.83E+01,3.40E+01,126.385,4.82E+01,95.505,2.02E+01
123,300,4.72E+01,4.28E+01,334.034,4.52E+01,216.553,5.01E+00
126,300,4.81E+01,3.43E+01,116.908,4.80E+01,172.177,1.55E+01
129,300,5.04E+01,3.17E+01,87.742,5.04E+01,342.795,1.90E+01
132,300,4.50E+01,4.21E+01,187.761,4.18E+01,307.383,4.71E+00
135,300,4.68E+01,2.78E+01,20.494,4.68E+01,66.248,2.19E+01
138,300,4.70E+01,4.13E+01,303.125,4.56E+01,190.252,5.65E+00
141,300,4.96E+01,3.70E+01,18.887,4.93E+01,138.83,1.37E+01
144,300,4.47E+01,3.46E+01,349.465,4.42E+01,286.358,1.08E+01
147,300,4.34E+01,4.15E+01,131.492,3.88E+01,259.836,6.94E+00
150,300,4.82E+01,3.64E+01,113.857,4.79E+01,330.27,1.64E+01
153,300,4.46E+01,3.98E+01,172.455,4.29E+01,306.547,8.22E+00
156,300,4.25E+01,1.87E+01,91.173,4.25E+01,69.421,3.24E+01
159,300,3.88E+01,3.87E+01,278.6,2.15E+01,219.401,1.85E+01
162,300,4.79E+01,3.13E+01,298.611,4.78E+01,112.015,3.54E+01
165,300,4.43E+01,4.30E+01,308.352,3.86E+01,150.545,1.53E+01
168,300,4.73E+01,3.31E+01,262.278,4.72E+01,107.632,2.18E+01
171,300,4.90E+01,4.51E+01,308.145,4.67E+01,131.559,3.07E+01
174,300,4.55E+01,4.01E+01,329.975,4.41E+01,169.505,1.62E+01
177,300,5.37E+01,4.25E+01,16.198,5.33E+01,126.992,1.15E+01
180,300,6.00E+01,5.40E+01,331.973,5.88E+01,151.973,4.00E+01
0,303,1.08E+02,1.02E+02,62.883,1.06E+02,62.883,4.00E+01
3,303,9.10E+01,8.59E+01,48.655,8.94E+01,50.294,3.76E+01
6,303,9.45E+01,8.92E+01,213.275,9.29E+01,213.582,4.00E+01
9,303,9.17E+01,8.64E+01,65.195,9.02E+01,65.078,4.00E+01
12,303,8.70E+01,8.17E+01,276.54,8.54E+01,275.432,4.00E+01
15,303,8.11E+01,7.61E+01,130.657,7.95E+01,128.25,3.42E+01
18,303,7.66E+01,7.18E+01,358.298,7.49E+01,357.737,4.00E+01
21,303,7.59E+01,7.09E+01,220.48,7.42E+01,223.264,3.29E+01
24,303,7.61E+01,7.08E+01,64.918,7.45E+01,67.255,3.46E+01
27,303,7.53E+01,6.99E+01,260.233,7.38E+01,260.701,4.00E+01
30,303,7.33E+01,6.78E+01,92.133,7.19E+01,89.679,3.43E+01
33,303,7.00E+01,6.46E+01,285.612,6.86E+01,278.839,2.55E+01
36,303,6.50E+01,6.02E+01,129.537,6.32E+01,117.025,1.97E+01
39,303,6.11E+01,5.75E+01,354.882,5.86E+01,354.064,4.00E+01
42,303,6.38E+01,5.89E+01,210.465,6.21E+01,218.537,2.36E+01
45,303,6.58E+01,6.00E+01,46.114,6.45E+01,49.232,3.24E+01
48,303,6.59E+01,5.97E+01,234.557,6.47E+01,231.148,3.19E+01
51,303,6.42E+01,5.77E+01,64.238,6.30E+01,52.367,2.12E+01
54,303,6.00E+01,5.44E+01,265.446,5.85E+01,241.863,1.46E+01
57,303,5.57E+01,5.25E+01,126.453,5.28E+01,118.493,2.32E+01
60,303,5.96E+01,5.41E+01,339.629,5.82E+01,348.395,2.32E+01
63,303,6.22E+01,5.51E+01,175.758,6.13E+01,175.086,4.00E+01
66,303,6.19E+01,5.43E+01,9.494,6.11E+01,356.294,2.12E+01
69,303,5.86E+01,5.22E+01,212.591,5.75E+01,185.593,1.41E+01
72,303,5.51E+01,5.11E+01,68.699,5.29E+01,62.263,2.52E+01
75,303,5.90E+01,5.17E+01,279.129,5.81E+01,287.999,2.44E+01
78,303,6.07E+01,5.16E+01,120.996,6.01E+01,115.636,3.03E+01
81,303,5.84E+01,5.02E+01,326.56,5.77E+01,303.474,1.69E+01
84,303,5.36E+01,4.91E+01,177.805,5.17E+01,176.192,3.74E+01
87,303,5.70E+01,4.81E+01,25.376,5.64E+01,50.718,1.67E+01
90,303,5.75E+01,4.64E+01,233.681,5.71E+01,236.292,3.83E+01
93,303,5.13E+01,4.55E+01,82.932,4.99E+01,61.294,1.55E+01
96,303,4.89E+01,4.50E+01,277.947,4.67E+01,0.302,2.10E+00
99,303,5.12E+01,4.21E+01,112.212,5.06E+01,164.992,1.09E+01
102,303,5.03E+01,4.10E+01,337.874,4.98E+01,285.397,1.13E+01
105,303,4.87E+01,4.38E+01,176.957,4.70E+01,70.643,4.06E+00
108,303,4.77E+01,4.09E+01,355.508,4.66E+01,24.132,1.38E+01
111,303,5.35E+01,3.28E+01,239.036,5.35E+01,201.887,2.52E+01
114,303,4.60E+01,4.12E+01,71.759,4.42E+01,31.501,9.36E+00
117,303,4.95E+01,4.19E+01,230.402,4.87E+01,326.081,6.79E+00
120,303,4.81E+01,3.45E+01,127.17,4.79E+01,95.731,1.94E+01
123,303,4.74E+01,4.36E+01,334.034,4.51E+01,215.333,4.79E+00
126,303,4.80E+01,3.52E+01,115.511,4.78E+01,173.274,1.42E+01
129,303,5.02E+01,3.25E+01,88.42,5.02E+01,342.521,1.80E+01
132,303,4.52E+01,4.28E+01,188.055,4.16E+01,307.541,4.86E+00
135,303,4.67E+01,2.87E+01,16.115,4.66E+01,66.871,2.02E+01
138,303,4.70E+01,4.21E+01,302.913,4.53E+01,190.241,4.82E+00
141,303,4.93E+01,3.77E+01,20.045,4.90E+01,138.949,1.26E+01
144,303,4.45E+01,3.54E+01,349.728,4.40E+01,286.559,9.89E+00
147,303,4.38E+01,4.23E+01,131.765,3.85E+01,259.475,7.39E+00
150,303,4.80E+01,3.70E+01,113.837,4.76E+01,330.751,1.55E+01
153,303,4.45E+01,4.03E+01,173.523,4.24E+01,305.753,7.42E+00
156,303,4.22E+01,2.02E+01,84.562,4.22E+01,70.765,3.44E+01
159,303,3.95E+01,3.94E+01,278.953,2.22E+01,220.214,1.86E+01
162,303,4.78E+01,3.27E+01,300.692,4.76E+01,113.063,3.28E+01
165,303,4.51E+01,4.39E+01,309.235,3.89E+01,150.782,1.59E+01
168,303,4.72E+01,3.40E+01,263.261,4.70E+01,107.719,2.10E+01
171,303,4.91E+01,4.57E+01,308.294,4.64E+01,132.043,2.97E+01
174,303,4.58E+01,4.10E+01,330.264,4.40E+01,169.393,1.60E+01
177,303,5.36E+01,4.34E+01,15.677,5.31E+01,127.304,1.05E+01
180,303,6.00E+01,5.48E+01,331.973,5.85E+01,151.973,4.00E+01
0,306,1.08E+02,1.03E+02,62.883,1.06E+02,62.883,4.00E+01
3,306,9.10E+01,8.65E+01,48.967,8.91E+01,50.615,3.72E+01
6,306,9.45E+01,9.00E+01,212.806,9.27E+01,213.108,4.00E+01
9,306,9.17E+01,8.71E+01,65.555,8.99E+01,65.439,4.00E+01
12,306,8.70E+01,8.24E+01,276.335,8.51E+01,275.227,4.00E+01
15,306,8.11E+01,7.67E+01,130.598,7.92E+01,128.175,3.39E+01
18,306,7.66E+01,7.25E+01,358.172,7.45E+01,357.601,4.00E+01
21,306,7.59E+01,7.16E+01,220.33,7.39E+01,223.114,3.26E+01
24,306,7.61E+01,7.15E+01,65.136,7.43E+01,67.496,3.41E+01
27,306,7.53E+01,7.05E+01,260.31,7.35E+01,260.769,4.00E+01
30,306,7.34E+01,6.85E+01,92.116,7.16E+01,89.66,3.39E+01
33,306,7.00E+01,6.52E+01,285.397,6.83E+01,278.59,2.50E+01
36,306,6.50E+01,6.08E+01,129.531,6.29E+01,116.972,1.94E+01
39,306,6.12E+01,5.81E+01,354.659,5.82E+01,353.953,4.00E+01
42,306,6.39E+01,5.96E+01,210.505,6.18E+01,218.508,2.34E+01
45,306,6.58E+01,6.07E+01,46.117,6.42E+01,49.237,3.20E+01
48,306,6.58E+01,6.03E+01,234.803,6.44E+01,231.495,3.17E+01
51,306,6.40E+01,5.83E+01,64.165,6.26E+01,52.206,2.06E+01
54,306,5.99E+01,5.50E+01,265.002,5.82E+01,241.096,1.41E+01
57,306,5.58E+01,5.31E+01,126.189,5.24E+01,117.325,2.22E+01
60,306,5.95E+01,5.47E+01,339.009,5.78E+01,347.619,2.30E+01
63,306,6.21E+01,5.58E+01,175.223,6.09E+01,174.707,4.00E+01
66,306,6.18E+01,5.50E+01,9.101,6.08E+01,356.129,2.07E+01
69,306,5.87E+01,5.29E+01,212.22,5.73E+01,185.232,1.36E+01
72,306,5.53E+01,5.18E+01,68.365,5.27E+01,61.931,2.51E+01
75,306,5.89E+01,5.25E+01,278.964,5.78E+01,287.841,2.38E+01
78,306,6.06E+01,5.23E+01,121.185,5.99E+01,115.618,2.92E+01
81,306,5.83E+01,5.09E+01,326.953,5.74E+01,303.682,1.61E+01
84,306,5.37E+01,4.98E+01,178.304,5.14E+01,176.344,3.55E+01
87,306,5.69E+01,4.88E+01,26.125,5.61E+01,50.886,1.62E+01
90,306,5.73E+01,4.71E+01,234.36,5.68E+01,236.486,3.93E+01
93,306,5.12E+01,4.62E+01,83.509,4.96E+01,61.663,1.50E+01
96,306,4.90E+01,4.55E+01,278.557,4.64E+01,0.426,1.50E+00
99,306,5.09E+01,4.26E+01,112.7,5.02E+01,165.068,1.02E+01
102,306,5.01E+01,4.15E+01,338.471,4.95E+01,285.165,1.04E+01
105,306,4.87E+01,4.44E+01,176.681,4.66E+01,70.8,3.31E+00
108,306,4.76E+01,4.16E+01,354.661,4.63E+01,23.849,1.31E+01
111,306,5.33E+01,3.33E+01,238.081,5.32E+01,202.092,2.46E+01
114,306,4.61E+01,4.19E+01,71.606,4.40E+01,31.957,9.17E+00
117,306,4.94E+01,4.26E+01,230.197,4.84E+01,326,5.89E+00
120,306,4.79E+01,3.54E+01,128.121,4.76E+01,94.757,1.78E+01
123,306,4.73E+01,4.42E+01,333.468,4.45E+01,215.652,4.40E+00
126,306,4.78E+01,3.59E+01,114.758,4.75E+01,173.15,1.32E+01
129,306,5.00E+01,3.34E+01,87.023,4.99E+01,342.121,1.68E+01
132,306,4.56E+01,4.35E+01,187.653,4.14E+01,306.681,5.13E+00
135,306,4.65E+01,2.93E+01,16.482,4.64E+01,66.844,1.95E+01
138,306,4.70E+01,4.28E+01,302.66,4.49E+01,190.168,4.14E+00
141,306,4.92E+01,3.85E+01,20.039,4.88E+01,139.18,1.17E+01
144,306,4.44E+01,3.61E+01,349.828,4.38E+01,286.52,8.97E+00
147,306,4.43E+01,4.30E+01,132.093,3.84E+01,259.946,7.95E+00
150,306,4.77E+01,3.77E+01,113.457,4.73E+01,330.919,1.45E+01
153,306,4.45E+01,4.10E+01,173.976,4.20E+01,305.622,7.04E+00
156,306,4.19E+01,2.21E+01,92.16,4.18E+01,70.532,2.84E+01
159,306,4.01E+01,4.00E+01,279.645,2.31E+01,222.386,1.85E+01
162,306,4.76E+01,3.38E+01,302.249,4.74E+01,113.843,3.07E+01
165,306,4.56E+01,4.46E+01,309.428,3.87E+01,150.376,1.67E+01
168,306,4.69E+01,3.46E+01,261.738,4.66E+01,107.261,1.97E+01
171,306,4.91E+01,4.63E+01,308.405,4.60E+01,132.5,2.89E+01
174,306,4.60E+01,4.19E+01,330.573,4.39E+01,169.365,1.59E+01
177,306,5.34E+01,4.42E+01,15.248,5.29E+01,127.567,9.56E+00
180,306,6.00E+01,5.54E+01,331.973,5.82E+01,151.973,4.00E+01
0,309,1.08E+02,1.04E+02,62.883,1.05E+02,62.883,4.00E+01
3,309,9.10E+01,8.71E+01,49.202,8.88E+01,50.856,3.70E+01
6,309,9.46E+01,9.06E+01,212.44,9.24E+01,212.738,4.00E+01
9,309,9.17E+01,8.77E+01,65.968,8.95E+01,65.852,4.00E+01
12,309,8.69E+01,8.29E+01,275.938,8.47E+01,274.83,4.00E+01
15,309,8.12E+01,7.73E+01,130.708,7.89E+01,128.294,3.37E+01
18,309,7.67E+01,7.31E+01,358.003,7.42E+01,357.422,4.00E+01
21,309,7.60E+01,7.22E+01,220.369,7.36E+01,223.136,3.25E+01
24,309,7.61E+01,7.21E+01,65.364,7.39E+01,67.751,3.38E+01
27,309,7.53E+01,7.11E+01,260.314,7.32E+01,260.765,4.00E+01
30,309,7.33E+01,6.91E+01,91.958,7.13E+01,89.549,3.38E+01
33,309,7.00E+01,6.58E+01,285.377,6.79E+01,278.505,2.47E+01
36,309,6.50E+01,6.14E+01,129.626,6.26E+01,117.028,1.92E+01
39,309,6.13E+01,5.87E+01,354.53,5.79E+01,353.777,4.00E+01
42,309,6.39E+01,6.02E+01,210.522,6.15E+01,218.572,2.32E+01
45,309,6.58E+01,6.13E+01,45.955,6.39E+01,49.055,3.17E+01
48,309,6.58E+01,6.09E+01,234.785,6.41E+01,231.394,3.11E+01
51,309,6.39E+01,5.89E+01,64.735,6.22E+01,52.868,2.03E+01
54,309,5.98E+01,5.55E+01,265.205,5.77E+01,241.108,1.37E+01
57,309,5.58E+01,5.36E+01,126.041,5.19E+01,117.231,2.24E+01
60,309,5.94E+01,5.53E+01,338.82,5.74E+01,347.6,2.26E+01
63,309,6.19E+01,5.63E+01,174.937,6.05E+01,174.458,4.00E+01
66,309,6.17E+01,5.56E+01,8.973,6.05E+01,355.998,2.02E+01
69,309,5.86E+01,5.35E+01,212.243,5.70E+01,185.038,1.31E+01
72,309,5.53E+01,5.24E+01,68.451,5.23E+01,61.493,2.43E+01
75,309,5.88E+01,5.31E+01,279.203,5.74E+01,287.862,2.35E+01
78,309,6.04E+01,5.29E+01,121.463,5.95E+01,115.591,2.81E+01
81,309,5.81E+01,5.15E+01,327.06,5.70E+01,303.393,1.53E+01
84,309,5.37E+01,5.03E+01,178.418,5.10E+01,176.416,3.52E+01
87,309,5.66E+01,4.93E+01,26.265,5.57E+01,50.84,1.56E+01
90,309,5.70E+01,4.75E+01,234.197,5.64E+01,236.198,3.91E+01
93,309,5.11E+01,4.67E+01,83.152,4.92E+01,60.938,1.45E+01
96,309,4.90E+01,4.61E+01,277.95,4.59E+01,0.571,1.14E+00
99,309,5.07E+01,4.32E+01,111.69,4.98E+01,164.365,9.37E+00
102,309,5.00E+01,4.20E+01,337.784,4.92E+01,284.816,9.79E+00
105,309,4.88E+01,4.50E+01,176.355,4.64E+01,71.432,2.67E+00
108,309,4.76E+01,4.23E+01,353.955,4.61E+01,23.982,1.24E+01
111,309,5.30E+01,3.38E+01,236.29,5.29E+01,202.268,2.43E+01
114,309,4.61E+01,4.26E+01,71.425,4.36E+01,31.922,8.98E+00
117,309,4.93E+01,4.33E+01,230.536,4.80E+01,325.464,4.83E+00
120,309,4.75E+01,3.61E+01,126.222,4.72E+01,95.608,1.75E+01
123,309,4.75E+01,4.48E+01,333.545,4.42E+01,216.464,4.32E+00
126,309,4.75E+01,3.64E+01,116.238,4.71E+01,172.445,1.26E+01
129,309,4.96E+01,3.37E+01,85.704,4.95E+01,342.649,1.61E+01
132,309,4.59E+01,4.42E+01,187.802,4.10E+01,305.752,5.51E+00
135,309,4.61E+01,2.98E+01,20.943,4.60E+01,66.299,1.93E+01
138,309,4.70E+01,4.34E+01,302.676,4.46E+01,190.689,3.62E+00
141,309,4.90E+01,3.91E+01,19.974,4.85E+01,139.084,1.09E+01
144,309,4.43E+01,3.68E+01,349.565,4.34E+01,286.71,8.05E+00
147,309,4.47E+01,4.36E+01,132.011,3.82E+01,258.792,8.36E+00
150,309,4.75E+01,3.84E+01,113.087,4.69E+01,330.845,1.36E+01
153,309,4.48E+01,4.17E+01,173.972,4.18E+01,306.16,7.07E+00
156,309,4.16E+01,2.33E+01,100.417,4.15E+01,69.692,2.42E+01
159,309,4.07E+01,4.06E+01,279.845,2.29E+01,229.764,2.01E+01
162,309,4.73E+01,3.43E+01,301.193,4.71E+01,113.591,3.08E+01
165,309,4.58E+01,4.51E+01,308.915,3.78E+01,149.502,1.77E+01
168,309,4.65E+01,3.51E+01,258.541,4.62E+01,106.454,1.82E+01
171,309,4.92E+01,4.68E+01,308.471,4.55E+01,132.867,2.84E+01
174,309,4.62E+01,4.26E+01,330.846,4.37E+01,169.39,1.58E+01
177,309,5.32E+01,4.48E+01,14.92,5.26E+01,127.773,8.67E+00
180,309,6.00E+01,5.60E+01,331.973,5.79E+01,151.973,4.00E+01
0,312,1.08E+02,1.04E+02,62.883,1.05E+02,62.883,4.00E+01
3,312,9.10E+01,8.76E+01,49.348,8.84E+01,51.006,3.68E+01
6,312,9.46E+01,9.12E+01,212.207,9.20E+01,212.502,4.00E+01
9,312,9.17E+01,8.82E+01,66.29,8.91E+01,66.172,4.00E+01
12,312,8.69E+01,8.34E+01,275.557,8.43E+01,274.447,4.00E+01
15,312,8.12E+01,7.79E+01,130.879,7.85E+01,128.482,3.36E+01
18,312,7.67E+01,7.36E+01,357.889,7.37E+01,357.3,4.00E+01
21,312,7.60E+01,7.28E+01,220.613,7.32E+01,223.373,3.24E+01
24,312,7.61E+01,7.26E+01,65.327,7.35E+01,67.736,3.36E+01
27,312,7.53E+01,7.17E+01,260.295,7.28E+01,260.76,4.00E+01
30,312,7.33E+01,6.96E+01,91.947,7.09E+01,89.542,3.37E+01
33,312,7.00E+01,6.63E+01,285.422,6.75E+01,278.516,2.45E+01
36,312,6.50E+01,6.19E+01,129.512,6.21E+01,116.864,1.91E+01
39,312,6.14E+01,5.92E+01,354.772,5.75E+01,354.071,4.00E+01
42,312,6.39E+01,6.07E+01,210.394,6.11E+01,218.508,2.30E+01
45,312,6.58E+01,6.18E+01,45.878,6.35E+01,48.956,3.16E+01
48,312,6.57E+01,6.15E+01,234.625,6.37E+01,231.244,3.09E+01
51,312,6.39E+01,5.95E+01,64.67,6.19E+01,52.851,2.00E+01
54,312,5.98E+01,5.61E+01,265.509,5.73E+01,241.928,1.37E+01
57,312,5.61E+01,5.42E+01,126.497,5.15E+01,118.221,2.32E+01
60,312,5.94E+01,5.58E+01,339.484,5.70E+01,348.31,2.23E+01
63,312,6.18E+01,5.69E+01,175.485,6.01E+01,174.905,4.00E+01
66,312,6.15E+01,5.61E+01,9.348,6.00E+01,356.097,1.96E+01
69,312,5.84E+01,5.40E+01,212.432,5.65E+01,184.891,1.26E+01
72,312,5.53E+01,5.28E+01,68.732,5.17E+01,61.64,2.42E+01
75,312,5.86E+01,5.35E+01,279.32,5.70E+01,287.938,2.32E+01
78,312,6.01E+01,5.33E+01,121.328,5.91E+01,115.474,2.76E+01
81,312,5.78E+01,5.19E+01,326.791,5.66E+01,303.079,1.48E+01
84,312,5.36E+01,5.08E+01,177.952,5.05E+01,176.097,3.58E+01
87,312,5.64E+01,4.97E+01,25.593,5.53E+01,50.802,1.48E+01
90,312,5.66E+01,4.80E+01,233.633,5.60E+01,236.066,3.67E+01
93,312,5.10E+01,4.71E+01,82.653,4.88E+01,59.97,1.41E+01
96,312,4.90E+01,4.66E+01,277.286,4.52E+01,1.267,1.67E+00
99,312,5.04E+01,4.38E+01,110.569,4.93E+01,164.325,8.33E+00
102,312,4.98E+01,4.26E+01,336.555,4.89E+01,284.49,9.23E+00
105,312,4.89E+01,4.56E+01,175.792,4.61E+01,71.904,2.19E+00
108,312,4.76E+01,4.29E+01,353.886,4.58E+01,23.152,1.22E+01
111,312,5.27E+01,3.47E+01,235.759,5.26E+01,202.042,2.31E+01
114,312,4.63E+01,4.32E+01,71.08,4.34E+01,32.191,9.05E+00
117,312,4.91E+01,4.38E+01,230.789,4.76E+01,325.839,3.86E+00
120,312,4.73E+01,3.65E+01,125.388,4.69E+01,96.005,1.72E+01
123,312,4.78E+01,4.54E+01,333.915,4.40E+01,216.783,4.54E+00
126,312,4.72E+01,3.71E+01,116.764,4.68E+01,172.477,1.16E+01
129,312,4.93E+01,3.42E+01,85.841,4.92E+01,343.052,1.52E+01
132,312,4.61E+01,4.47E+01,188.06,4.06E+01,305.567,6.11E+00
135,312,4.58E+01,3.05E+01,21.891,4.56E+01,66.437,1.83E+01
138,312,4.71E+01,4.40E+01,302.813,4.42E+01,191.034,3.39E+00
141,312,4.87E+01,3.95E+01,20.285,4.81E+01,138.911,1.01E+01
144,312,4.40E+01,3.74E+01,349.145,4.30E+01,287.268,7.33E+00
147,312,4.50E+01,4.41E+01,132.412,3.77E+01,258.803,9.07E+00
150,312,4.73E+01,3.91E+01,112.882,4.66E+01,330.682,1.27E+01
153,312,4.48E+01,4.22E+01,174.251,4.14E+01,305.985,7.02E+00
156,312,4.13E+01,2.29E+01,101.606,4.13E+01,69.745,2.40E+01
159,312,4.11E+01,4.11E+01,279.432,2.19E+01,241.476,2.35E+01
162,312,4.68E+01,3.42E+01,298.133,4.65E+01,112.635,3.32E+01
165,312,4.59E+01,4.53E+01,308.133,3.67E+01,148.528,1.88E+01
168,312,4.61E+01,3.55E+01,255.51,4.57E+01,105.726,1.67E+01
171,312,4.93E+01,4.72E+01,308.473,4.50E+01,133.075,2.82E+01
174,312,4.64E+01,4.32E+01,331.039,4.35E+01,169.44,1.58E+01
177,312,5.30E+01,4.54E+01,14.701,5.22E+01,127.915,7.83E+00
180,312,6.00E+01,5.66E+01,331.973,5.75E+01,151.973,4.00E+01
0,315,1.08E+02,1.05E+02,62.883,1.05E+02,62.883,4.00E+01
3,315,9.10E+01,8.81E+01,49.398,8.79E+01,51.058,3.68E+01
6,315,9.46E+01,9.16E+01,212.128,9.16E+01,212.422,4.00E+01
9,315,9.17E+01,8.87E+01,66.412,8.87E+01,66.293,4.00E+01
12,315,8.69E+01,8.39E+01,275.397,8.39E+01,274.288,4.00E+01
15,315,8.13E+01,7.84E+01,130.953,7.81E+01,128.564,3.36E+01
18,315,7.67E+01,7.41E+01,357.866,7.33E+01,357.272,4.00E+01
21,315,7.60E+01,7.32E+01,220.756,7.28E+01,223.528,3.23E+01
24,315,7.61E+01,7.31E+01,65.249,7.30E+01,67.648,3.36E+01
27,315,7.53E+01,7.22E+01,260.277,7.24E+01,260.772,4.00E+01
30,315,7.33E+01,7.01E+01,92.02,7.05E+01,89.591,3.35E+01
33,315,7.00E+01,6.68E+01,285.393,6.71E+01,278.502,2.44E+01
36,315,6.51E+01,6.24E+01,129.373,6.17E+01,116.654,1.91E+01
39,315,6.16E+01,5.97E+01,354.917,5.70E+01,354.361,4.00E+01
42,315,6.39E+01,6.11E+01,210.283,6.07E+01,218.422,2.30E+01
45,315,6.57E+01,6.23E+01,45.866,6.31E+01,48.934,3.15E+01
48,315,6.57E+01,6.19E+01,234.644,6.33E+01,231.241,3.07E+01
51,315,6.38E+01,6.00E+01,64.381,6.15E+01,52.524,1.98E+01
54,315,5.99E+01,5.67E+01,265.71,5.70E+01,242.237,1.37E+01
57,315,5.63E+01,5.47E+01,127.049,5.13E+01,119.054,2.38E+01
60,315,5.94E+01,5.63E+01,339.931,5.66E+01,348.579,2.24E+01
63,315,6.17E+01,5.73E+01,176.028,5.97E+01,175.363,4.00E+01
66,315,6.13E+01,5.65E+01,9.534,5.95E+01,356.376,1.93E+01
