Theta [deg.],Phi   [deg.],Abs(RCS )[dB(nm^2)],Abs(Theta)[dB(nm^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(nm^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
30,303,7.20E+01,6.66E+01,83.846,7.05E+01,86.439,3.38E+01
33,303,7.11E+01,6.54E+01,291.277,6.97E+01,287.661,3.11E+01
36,303,6.31E+01,5.86E+01,165.99,6.11E+01,154.889,2.06E+01
39,303,6.64E+01,6.10E+01,68.591,6.50E+01,73.366,2.85E+01
42,303,6.76E+01,6.14E+01,276.585,6.63E+01,272.309,2.99E+01
45,303,6.06E+01,5.56E+01,141.686,5.90E+01,123.522,1.66E+01
48,303,6.24E+01,5.69E+01,47.914,6.09E+01,54.33,2.59E+01
51,303,6.49E+01,5.82E+01,259.806,6.38E+01,254.248,2.80E+01
54,303,5.87E+01,5.33E+01,126.188,5.72E+01,103.484,1.48E+01
57,303,6.03E+01,5.44E+01,27.857,5.90E+01,34.516,2.59E+01
60,303,6.27E+01,5.53E+01,242.954,6.19E+01,234.09,2.45E+01
63,303,5.64E+01,5.13E+01,118.125,5.47E+01,93.583,1.40E+01
66,303,6.00E+01,5.30E+01,9.763,5.91E+01,14.603,2.95E+01
69,303,6.09E+01,5.27E+01,230.621,6.02E+01,215.018,2.03E+01
72,303,5.47E+01,5.01E+01,117.673,5.29E+01,110.15,2.41E+01
75,303,6.03E+01,5.14E+01,356.734,5.98E+01,356.641,4.00E+01
78,303,5.75E+01,4.96E+01,229.066,5.68E+01,204.252,1.60E+01
81,303,5.67E+01,4.88E+01,116.051,5.59E+01,130.453,2.07E+01
84,303,5.88E+01,4.81E+01,352.272,5.85E+01,341.29,2.55E+01
87,303,5.23E+01,4.67E+01,232.627,5.09E+01,240.812,2.39E+01
90,303,5.75E+01,4.48E+01,110.688,5.72E+01,125.886,2.45E+01
93,303,5.03E+01,4.40E+01,352.674,4.91E+01,342.251,2.23E+01
96,303,5.39E+01,4.20E+01,213.509,5.36E+01,276.533,1.27E+01
99,303,4.78E+01,3.99E+01,106.363,4.70E+01,93.069,2.13E+01
102,303,4.85E+01,4.23E+01,319.871,4.73E+01,90.161,8.59E+00
105,303,4.62E+01,3.66E+01,209.793,4.57E+01,182.546,1.67E+01
108,303,4.77E+01,4.25E+01,86.292,4.61E+01,310.777,8.76E+00
111,303,5.01E+01,3.12E+01,317.838,5.00E+01,294.485,2.70E+01
114,303,4.89E+01,3.99E+01,218.824,4.84E+01,129.183,8.45E+00
117,303,5.20E+01,3.27E+01,341.312,5.20E+01,80.188,1.94E+01
120,303,4.41E+01,3.68E+01,315.822,4.32E+01,284.449,1.34E+01
123,303,4.98E+01,3.97E+01,116.27,4.94E+01,233.672,1.09E+01
126,303,4.49E+01,4.18E+01,74.832,4.20E+01,301.945,7.21E+00
129,303,4.14E+01,3.56E+01,267.257,4.01E+01,308.038,9.97E+00
132,303,4.89E+01,4.13E+01,226.601,4.81E+01,97.648,9.73E+00
135,303,5.05E+01,3.56E+01,277.447,5.03E+01,61.422,1.95E+01
138,303,3.87E+01,3.69E+01,283.509,3.39E+01,269.856,1.90E+01
141,303,4.60E+01,3.59E+01,90.565,4.56E+01,206.323,1.09E+01
144,303,4.65E+01,4.38E+01,58.733,4.31E+01,266.362,1.22E+01
147,303,4.96E+01,3.90E+01,50.182,4.92E+01,250.357,2.02E+01
150,303,4.31E+01,3.49E+01,97.979,4.24E+01,203.417,7.98E+00
153,303,4.38E+01,2.26E+01,142.249,4.38E+01,31.712,2.17E+01
156,303,4.41E+01,4.09E+01,226.095,4.13E+01,5.784,8.71E+00
159,303,4.73E+01,4.30E+01,213.808,4.53E+01,53.288,1.56E+01
162,303,5.15E+01,4.23E+01,225.993,5.09E+01,44.478,4.00E+01
165,303,4.93E+01,4.60E+01,237.511,4.67E+01,57.858,4.00E+01
168,303,4.74E+01,4.29E+01,261.459,4.55E+01,94.504,1.92E+01
171,303,4.26E+01,3.65E+01,342.227,4.14E+01,68.877,4.91E+00
174,303,4.08E+01,3.63E+01,143.482,3.89E+01,253.059,4.03E+00
177,303,5.44E+01,5.11E+01,179.036,5.16E+01,350.884,2.30E+01
180,303,6.02E+01,5.49E+01,183.003,5.87E+01,3.003,4.00E+01
0,306,1.09E+02,1.05E+02,63.112,1.07E+02,63.112,4.00E+01
3,306,1.03E+02,9.83E+01,48.86,1.01E+02,49.135,4.00E+01
6,306,9.53E+01,9.07E+01,280.197,9.35E+01,279.639,4.00E+01
9,306,8.87E+01,8.42E+01,205.958,8.68E+01,206.434,4.00E+01
12,306,8.83E+01,8.37E+01,85.406,8.65E+01,85.822,4.00E+01
15,306,8.27E+01,7.81E+01,309.055,8.09E+01,307.373,3.71E+01
18,306,7.68E+01,7.26E+01,217.046,7.48E+01,218.324,3.93E+01
21,306,7.89E+01,7.43E+01,91.636,7.71E+01,92.736,4.00E+01
24,306,7.57E+01,7.10E+01,303.202,7.39E+01,300.325,3.25E+01
27,306,6.81E+01,6.42E+01,195.849,6.58E+01,193.944,3.57E+01
30,306,7.20E+01,6.73E+01,83.941,7.02E+01,86.532,3.34E+01
33,306,7.11E+01,6.61E+01,291.225,6.94E+01,287.621,3.07E+01
36,306,6.31E+01,5.93E+01,166.091,6.08E+01,154.976,2.04E+01
39,306,6.64E+01,6.16E+01,68.549,6.46E+01,73.344,2.81E+01
42,306,6.75E+01,6.21E+01,276.757,6.60E+01,272.445,2.93E+01
45,306,6.06E+01,5.62E+01,141.667,5.86E+01,123.403,1.62E+01
48,306,6.23E+01,5.75E+01,48.101,6.06E+01,54.554,2.55E+01
51,306,6.47E+01,5.88E+01,259.516,6.35E+01,253.869,2.73E+01
54,306,5.87E+01,5.40E+01,125.715,5.69E+01,103.091,1.45E+01
57,306,6.03E+01,5.51E+01,27.461,5.87E+01,34.079,2.55E+01
60,306,6.27E+01,5.61E+01,242.899,6.16E+01,234.019,2.39E+01
63,306,5.64E+01,5.20E+01,118.277,5.45E+01,93.844,1.37E+01
66,306,6.00E+01,5.37E+01,9.897,5.88E+01,14.567,2.92E+01
69,306,6.07E+01,5.33E+01,230.838,5.99E+01,215.078,1.95E+01
72,306,5.48E+01,5.08E+01,117.887,5.26E+01,110.113,2.36E+01
75,306,6.02E+01,5.20E+01,356.917,5.95E+01,356.769,4.00E+01
78,306,5.74E+01,5.02E+01,229.153,5.64E+01,204.23,1.53E+01
81,306,5.66E+01,4.95E+01,116.025,5.56E+01,130.351,2.01E+01
84,306,5.86E+01,4.87E+01,352.208,5.81E+01,341.306,2.48E+01
87,306,5.23E+01,4.73E+01,232.504,5.06E+01,240.734,2.35E+01
90,306,5.72E+01,4.54E+01,110.371,5.69E+01,125.785,2.35E+01
93,306,5.02E+01,4.46E+01,352.491,4.88E+01,342.228,2.19E+01
96,306,5.37E+01,4.27E+01,213.001,5.33E+01,276.434,1.17E+01
99,306,4.77E+01,4.06E+01,106.009,4.68E+01,92.898,2.08E+01
102,306,4.84E+01,4.30E+01,319.747,4.70E+01,90.036,7.93E+00
105,306,4.61E+01,3.74E+01,209.484,4.54E+01,182.833,1.61E+01
108,306,4.77E+01,4.32E+01,86.481,4.58E+01,311.335,8.20E+00
111,306,4.97E+01,3.21E+01,317.722,4.97E+01,294.879,2.59E+01
114,306,4.88E+01,4.06E+01,219.064,4.80E+01,129.293,7.45E+00
117,306,5.18E+01,3.32E+01,341.632,5.17E+01,80.046,1.86E+01
120,306,4.39E+01,3.76E+01,315.305,4.28E+01,285.785,1.33E+01
123,306,4.96E+01,4.03E+01,116.618,4.90E+01,233.519,9.97E+00
126,306,4.51E+01,4.25E+01,74.515,4.16E+01,301.576,7.30E+00
129,306,4.14E+01,3.62E+01,268.459,3.98E+01,307.288,9.96E+00
132,306,4.87E+01,4.20E+01,226.441,4.77E+01,97.791,8.89E+00
135,306,5.02E+01,3.62E+01,277.364,5.00E+01,61.521,1.87E+01
138,306,3.91E+01,3.77E+01,284.154,3.34E+01,269.537,1.89E+01
141,306,4.58E+01,3.65E+01,90.652,4.53E+01,206.286,9.99E+00
144,306,4.67E+01,4.45E+01,58.839,4.27E+01,266.306,1.24E+01
147,306,4.93E+01,3.96E+01,49.734,4.88E+01,250.353,1.91E+01
150,306,4.29E+01,3.54E+01,98.136,4.21E+01,203.33,7.11E+00
153,306,4.36E+01,2.41E+01,143.24,4.36E+01,31.441,2.01E+01
156,306,4.44E+01,4.16E+01,225.225,4.11E+01,5.142,8.78E+00
159,306,4.73E+01,4.36E+01,213.889,4.49E+01,53.315,1.54E+01
162,306,5.13E+01,4.29E+01,226.124,5.06E+01,44.645,4.00E+01
165,306,4.95E+01,4.66E+01,237.186,4.63E+01,57.468,4.00E+01
168,306,4.74E+01,4.35E+01,260.017,4.51E+01,93.022,1.90E+01
171,306,4.24E+01,3.65E+01,341.823,4.11E+01,65.536,4.72E+00
174,306,4.11E+01,3.76E+01,145.36,3.86E+01,258.356,3.72E+00
177,306,5.46E+01,5.18E+01,178.994,5.14E+01,350.852,2.30E+01
180,306,6.02E+01,5.56E+01,183.003,5.84E+01,3.003,4.00E+01
0,309,1.09E+02,1.05E+02,63.112,1.07E+02,63.112,4.00E+01
3,309,1.03E+02,9.89E+01,48.874,1.01E+02,49.149,4.00E+01
6,309,9.53E+01,9.13E+01,280.046,9.31E+01,279.487,4.00E+01
9,309,8.87E+01,8.49E+01,205.746,8.65E+01,206.214,4.00E+01
12,309,8.83E+01,8.43E+01,85.641,8.61E+01,86.055,4.00E+01
15,309,8.27E+01,7.87E+01,308.962,8.05E+01,307.272,3.68E+01
18,309,7.69E+01,7.32E+01,216.982,7.44E+01,218.254,3.92E+01
21,309,7.89E+01,7.49E+01,91.588,7.68E+01,92.698,4.00E+01
24,309,7.57E+01,7.16E+01,303.218,7.36E+01,300.338,3.22E+01
27,309,6.81E+01,6.48E+01,195.856,6.54E+01,193.952,3.56E+01
30,309,7.20E+01,6.79E+01,83.942,6.99E+01,86.54,3.31E+01
33,309,7.11E+01,6.67E+01,291.275,6.91E+01,287.669,3.04E+01
36,309,6.32E+01,5.99E+01,166.034,6.05E+01,154.869,2.02E+01
39,309,6.64E+01,6.22E+01,68.558,6.43E+01,73.346,2.78E+01
42,309,6.75E+01,6.27E+01,276.757,6.57E+01,272.492,2.91E+01
45,309,6.06E+01,5.68E+01,141.816,5.83E+01,123.492,1.60E+01
48,309,6.23E+01,5.81E+01,48.37,6.02E+01,54.929,2.51E+01
51,309,6.46E+01,5.94E+01,259.556,6.31E+01,253.89,2.69E+01
54,309,5.87E+01,5.46E+01,125.355,5.65E+01,102.442,1.41E+01
57,309,6.02E+01,5.57E+01,27.372,5.84E+01,33.863,2.53E+01
60,309,6.25E+01,5.66E+01,242.805,6.12E+01,233.837,2.33E+01
63,309,5.65E+01,5.26E+01,118.167,5.42E+01,93.581,1.34E+01
66,309,5.99E+01,5.43E+01,9.901,5.85E+01,14.489,2.89E+01
69,309,6.06E+01,5.39E+01,230.707,5.95E+01,214.969,1.89E+01
72,309,5.48E+01,5.13E+01,117.708,5.23E+01,109.924,2.34E+01
75,309,6.00E+01,5.26E+01,356.651,5.91E+01,356.611,4.00E+01
78,309,5.72E+01,5.08E+01,228.913,5.61E+01,204.293,1.49E+01
81,309,5.64E+01,5.01E+01,115.715,5.53E+01,130.32,1.94E+01
84,309,5.84E+01,4.93E+01,351.894,5.78E+01,341.207,2.43E+01
87,309,5.23E+01,4.79E+01,232.23,5.03E+01,240.557,2.31E+01
90,309,5.69E+01,4.61E+01,109.985,5.66E+01,125.824,2.25E+01
93,309,5.02E+01,4.53E+01,352.176,4.85E+01,341.816,2.15E+01
96,309,5.34E+01,4.34E+01,212.889,5.30E+01,276.233,1.08E+01
99,309,4.76E+01,4.13E+01,105.648,4.64E+01,93.006,2.06E+01
102,309,4.83E+01,4.36E+01,319.919,4.65E+01,89.667,7.28E+00
105,309,4.59E+01,3.81E+01,209.606,4.52E+01,183.131,1.54E+01
108,309,4.77E+01,4.38E+01,86.357,4.53E+01,311.429,7.83E+00
111,309,4.94E+01,3.29E+01,318.246,4.93E+01,295.132,2.47E+01
114,309,4.86E+01,4.12E+01,219.077,4.77E+01,129.552,6.45E+00
117,309,5.14E+01,3.37E+01,342.657,5.14E+01,80.155,1.78E+01
120,309,4.38E+01,3.80E+01,315.289,4.25E+01,286.751,1.32E+01
123,309,4.93E+01,4.09E+01,117.426,4.86E+01,233.911,8.97E+00
126,309,4.53E+01,4.31E+01,74.774,4.12E+01,302.085,7.48E+00
129,309,4.13E+01,3.68E+01,269.017,3.95E+01,307.061,9.76E+00
132,309,4.86E+01,4.25E+01,226.462,4.73E+01,98.175,8.15E+00
135,309,4.99E+01,3.68E+01,277.065,4.97E+01,61.684,1.79E+01
138,309,3.94E+01,3.83E+01,284.06,3.31E+01,270.706,2.01E+01
141,309,4.56E+01,3.70E+01,90.964,4.50E+01,206.571,9.14E+00
144,309,4.69E+01,4.51E+01,58.633,4.23E+01,265.801,1.28E+01
147,309,4.91E+01,4.03E+01,49.014,4.85E+01,250.161,1.82E+01
150,309,4.28E+01,3.60E+01,97.972,4.17E+01,203.175,6.31E+00
153,309,4.33E+01,2.50E+01,143.639,4.32E+01,31.554,1.89E+01
156,309,4.45E+01,4.22E+01,225.199,4.08E+01,5.042,8.89E+00
159,309,4.74E+01,4.42E+01,214.251,4.46E+01,53.662,1.54E+01
162,309,5.11E+01,4.35E+01,225.991,5.03E+01,44.629,4.00E+01
165,309,4.97E+01,4.72E+01,236.504,4.60E+01,56.573,4.00E+01
168,309,4.74E+01,4.41E+01,258.346,4.46E+01,91.262,1.89E+01
171,309,4.22E+01,3.65E+01,341.438,4.09E+01,62.635,4.56E+00
174,309,4.15E+01,3.87E+01,146.6,3.83E+01,262.4,4.07E+00
177,309,5.48E+01,5.24E+01,178.957,5.10E+01,350.82,2.31E+01
180,309,6.02E+01,5.62E+01,183.003,5.80E+01,3.003,4.00E+01
0,312,1.09E+02,1.06E+02,63.112,1.07E+02,63.112,4.00E+01
3,312,1.03E+02,9.94E+01,48.882,1.00E+02,49.157,4.00E+01
6,312,9.53E+01,9.18E+01,279.951,9.27E+01,279.392,4.00E+01
9,312,8.88E+01,8.54E+01,205.602,8.61E+01,206.064,4.00E+01
12,312,8.83E+01,8.48E+01,85.826,8.58E+01,86.239,4.00E+01
15,312,8.26E+01,7.92E+01,308.863,8.01E+01,307.167,3.66E+01
18,312,7.69E+01,7.37E+01,216.83,7.41E+01,218.088,3.92E+01
21,312,7.89E+01,7.54E+01,91.554,7.64E+01,92.668,4.00E+01
24,312,7.57E+01,7.21E+01,303.305,7.32E+01,300.428,3.21E+01
27,312,6.82E+01,6.53E+01,196.094,6.50E+01,194.173,3.55E+01
30,312,7.20E+01,6.84E+01,83.838,6.95E+01,86.457,3.29E+01
33,312,7.10E+01,6.72E+01,291.306,6.87E+01,287.706,3.02E+01
36,312,6.33E+01,6.04E+01,165.838,6.01E+01,154.652,2.02E+01
39,312,6.64E+01,6.28E+01,68.625,6.39E+01,73.407,2.77E+01
42,312,6.74E+01,6.33E+01,276.683,6.53E+01,272.449,2.89E+01
45,312,6.07E+01,5.74E+01,142.069,5.79E+01,123.73,1.59E+01
48,312,6.23E+01,5.87E+01,48.419,5.99E+01,55.029,2.49E+01
51,312,6.45E+01,5.99E+01,259.784,6.27E+01,254.117,2.65E+01
54,312,5.86E+01,5.51E+01,125.633,5.61E+01,102.406,1.38E+01
57,312,6.02E+01,5.62E+01,27.616,5.79E+01,34.113,2.51E+01
60,312,6.23E+01,5.71E+01,242.671,6.08E+01,233.617,2.28E+01
63,312,5.64E+01,5.31E+01,117.836,5.37E+01,93.006,1.32E+01
66,312,5.97E+01,5.48E+01,9.497,5.80E+01,14.13,2.85E+01
69,312,6.04E+01,5.44E+01,230.333,5.91E+01,214.749,1.85E+01
72,312,5.49E+01,5.18E+01,117.176,5.19E+01,109.329,2.33E+01
75,312,5.98E+01,5.31E+01,356.258,5.87E+01,356.378,4.00E+01
78,312,5.71E+01,5.14E+01,228.497,5.58E+01,204.054,1.45E+01
81,312,5.63E+01,5.06E+01,115.385,5.49E+01,130.05,1.88E+01
84,312,5.81E+01,4.99E+01,351.552,5.74E+01,341.088,2.37E+01
87,312,5.23E+01,4.85E+01,231.99,4.99E+01,240.051,2.32E+01
90,312,5.66E+01,4.67E+01,109.724,5.62E+01,125.602,2.16E+01
93,312,5.02E+01,4.59E+01,351.868,4.82E+01,341.552,2.12E+01
96,312,5.31E+01,4.40E+01,213.028,5.26E+01,275.877,9.86E+00
99,312,4.75E+01,4.20E+01,105.542,4.61E+01,92.716,1.99E+01
102,312,4.83E+01,4.42E+01,320.177,4.61E+01,89.198,6.75E+00
105,312,4.58E+01,3.87E+01,210.382,4.49E+01,183.268,1.46E+01
108,312,4.77E+01,4.44E+01,86.519,4.49E+01,311.392,7.70E+00
111,312,4.91E+01,3.34E+01,319.169,4.90E+01,295.37,2.37E+01
114,312,4.84E+01,4.18E+01,219.182,4.73E+01,129.726,5.46E+00
117,312,5.11E+01,3.42E+01,342.72,5.10E+01,80.471,1.69E+01
120,312,4.38E+01,3.86E+01,316.04,4.22E+01,286.21,1.23E+01
123,312,4.91E+01,4.15E+01,117.529,4.83E+01,234.014,8.19E+00
126,312,4.55E+01,4.36E+01,75.03,4.08E+01,302.483,7.79E+00
129,312,4.13E+01,3.73E+01,269.205,3.91E+01,307.226,9.46E+00
132,312,4.85E+01,4.31E+01,226.626,4.70E+01,98.373,7.54E+00
135,312,4.96E+01,3.73E+01,276.648,4.93E+01,61.671,1.72E+01
138,312,3.97E+01,3.88E+01,284.17,3.28E+01,271.704,2.12E+01
141,312,4.54E+01,3.76E+01,90.871,4.46E+01,206.775,8.34E+00
144,312,4.72E+01,4.56E+01,58.78,4.20E+01,265.751,1.32E+01
147,312,4.89E+01,4.09E+01,49.333,4.81E+01,250.28,1.75E+01
150,312,4.26E+01,3.65E+01,97.733,4.14E+01,203.101,5.55E+00
153,312,4.28E+01,2.49E+01,143.147,4.28E+01,32.227,1.85E+01
156,312,4.46E+01,4.27E+01,225.912,4.02E+01,5.394,9.10E+00
159,312,4.74E+01,4.47E+01,214.707,4.41E+01,54.117,1.54E+01
162,312,5.09E+01,4.41E+01,225.759,4.99E+01,44.522,4.00E+01
165,312,4.98E+01,4.78E+01,235.844,4.57E+01,55.69,4.00E+01
168,312,4.74E+01,4.46E+01,257.052,4.42E+01,89.866,1.90E+01
171,312,4.20E+01,3.66E+01,341.108,4.06E+01,60.711,4.25E+00
174,312,4.18E+01,3.95E+01,147.294,3.79E+01,264.921,4.65E+00
177,312,5.49E+01,5.29E+01,178.926,5.07E+01,350.788,2.33E+01
180,312,6.02E+01,5.67E+01,183.003,5.76E+01,3.003,4.00E+01
0,315,1.09E+02,1.06E+02,63.112,1.06E+02,63.112,4.00E+01
3,315,1.03E+02,9.99E+01,48.885,9.99E+01,49.16,4.00E+01
6,315,9.53E+01,9.23E+01,279.919,9.23E+01,279.36,4.00E+01
9,315,8.88E+01,8.59E+01,205.553,8.57E+01,206.013,4.00E+01
12,315,8.83E+01,8.53E+01,85.898,8.53E+01,86.31,4.00E+01
15,315,8.26E+01,7.97E+01,308.818,7.96E+01,307.12,3.66E+01
18,315,7.69E+01,7.42E+01,216.752,7.36E+01,218,3.93E+01
21,315,7.89E+01,7.59E+01,91.545,7.60E+01,92.656,4.00E+01
24,315,7.57E+01,7.26E+01,303.346,7.28E+01,300.482,3.20E+01
27,315,6.82E+01,6.58E+01,196.258,6.45E+01,194.312,3.55E+01
30,315,7.20E+01,6.89E+01,83.776,6.90E+01,86.404,3.28E+01
33,315,7.10E+01,6.77E+01,291.301,6.83E+01,287.708,3.01E+01
36,315,6.33E+01,6.09E+01,165.709,5.97E+01,154.52,2.03E+01
39,315,6.64E+01,6.33E+01,68.648,6.35E+01,73.444,2.76E+01
42,315,6.74E+01,6.37E+01,276.676,6.49E+01,272.424,2.87E+01
45,315,6.07E+01,5.79E+01,142.169,5.74E+01,123.857,1.59E+01
48,315,6.23E+01,5.91E+01,48.426,5.94E+01,54.983,2.48E+01
51,315,6.44E+01,6.04E+01,259.929,6.23E+01,254.226,2.63E+01
54,315,5.85E+01,5.55E+01,125.885,5.56E+01,102.695,1.38E+01
57,315,6.01E+01,5.66E+01,27.72,5.75E+01,34.388,2.47E+01
60,315,6.22E+01,5.75E+01,242.525,6.04E+01,233.587,2.26E+01
63,315,5.64E+01,5.36E+01,117.544,5.33E+01,92.845,1.32E+01
66,315,5.96E+01,5.52E+01,9.17,5.76E+01,13.991,2.78E+01
69,315,6.02E+01,5.49E+01,230.089,5.87E+01,214.599,1.82E+01
72,315,5.49E+01,5.24E+01,116.832,5.15E+01,108.966,2.33E+01
75,315,5.96E+01,5.37E+01,356.152,5.83E+01,356.34,4.00E+01
78,315,5.70E+01,5.19E+01,228.309,5.53E+01,203.876,1.40E+01
81,315,5.61E+01,5.11E+01,115.302,5.44E+01,129.791,1.85E+01
84,315,5.79E+01,5.04E+01,351.432,5.70E+01,341.081,2.32E+01
87,315,5.23E+01,4.90E+01,232.014,4.95E+01,239.895,2.33E+01
90,315,5.63E+01,4.72E+01,109.752,5.58E+01,125.47,2.10E+01
93,315,5.01E+01,4.64E+01,351.968,4.78E+01,341.575,2.09E+01
96,315,5.28E+01,4.45E+01,213.311,5.21E+01,275.922,8.99E+00
99,315,4.74E+01,4.25E+01,105.841,4.57E+01,92.482,1.92E+01
102,315,4.82E+01,4.47E+01,320.269,4.57E+01,88.933,6.45E+00
105,315,4.56E+01,3.92E+01,211.038,4.45E+01,182.973,1.37E+01
108,315,4.77E+01,4.49E+01,86.672,4.44E+01,311.507,7.71E+00
111,315,4.87E+01,3.37E+01,319.561,4.86E+01,295.492,2.29E+01
114,315,4.81E+01,4.23E+01,219.456,4.68E+01,129.682,4.50E+00
117,315,5.07E+01,3.48E+01,342.321,5.06E+01,80.671,1.58E+01
120,315,4.36E+01,3.92E+01,316.667,4.17E+01,285.706,1.16E+01
123,315,4.88E+01,4.19E+01,117.348,4.79E+01,233.873,7.43E+00
126,315,4.56E+01,4.41E+01,74.912,4.03E+01,302.438,8.25E+00
129,315,4.13E+01,3.78E+01,269.697,3.86E+01,307.255,9.41E+00
132,315,4.83E+01,4.36E+01,226.66,4.65E+01,98.281,7.06E+00
135,315,4.92E+01,3.78E+01,276.346,4.89E+01,61.576,1.65E+01
138,315,4.01E+01,3.92E+01,284.57,3.24E+01,271.547,2.14E+01
141,315,4.51E+01,3.80E+01,90.504,4.42E+01,206.712,7.60E+00
144,315,4.74E+01,4.61E+01,59.02,4.16E+01,265.972,1.37E+01
147,315,4.86E+01,4.14E+01,49.909,4.77E+01,250.497,1.71E+01
150,315,4.25E+01,3.69E+01,97.641,4.10E+01,203.104,4.79E+00
153,315,4.24E+01,2.49E+01,143.433,4.23E+01,32.683,1.80E+01
156,315,4.47E+01,4.31E+01,226.325,3.97E+01,5.579,9.45E+00
159,315,4.75E+01,4.52E+01,214.933,4.37E+01,54.345,1.55E+01
162,315,5.07E+01,4.46E+01,225.669,4.95E+01,44.474,4.00E+01
165,315,5.00E+01,4.82E+01,235.565,4.53E+01,55.31,4.00E+01
168,315,4.74E+01,4.50E+01,256.601,4.37E+01,89.371,1.91E+01
171,315,4.19E+01,3.70E+01,340.883,4.02E+01,60.099,3.61E+00
174,315,4.20E+01,4.00E+01,147.492,3.75E+01,265.804,5.21E+00
177,315,5.51E+01,5.34E+01,178.901,5.02E+01,350.756,2.35E+01
180,315,6.02E+01,5.72E+01,183.003,5.72E+01,3.003,4.00E+01
0,318,1.09E+02,1.07E+02,63.112,1.06E+02,63.112,4.00E+01
3,318,1.03E+02,1.00E+02,48.882,9.94E+01,49.158,4.00E+01
6,318,9.53E+01,9.27E+01,279.951,9.18E+01,279.392,4.00E+01
9,318,8.88E+01,8.63E+01,205.607,8.52E+01,206.069,4.00E+01
12,318,8.83E+01,8.58E+01,85.827,8.48E+01,86.24,4.00E+01
15,318,8.27E+01,8.01E+01,308.852,7.91E+01,307.161,3.67E+01
18,318,7.70E+01,7.46E+01,216.824,7.31E+01,218.076,3.94E+01
21,318,7.89E+01,7.63E+01,91.567,7.55E+01,92.669,4.00E+01
24,318,7.57E+01,7.30E+01,303.287,7.23E+01,300.437,3.21E+01
27,318,6.83E+01,6.62E+01,196.133,6.41E+01,194.175,3.56E+01
30,318,7.20E+01,6.93E+01,83.848,6.86E+01,86.462,3.29E+01
33,318,7.10E+01,6.81E+01,291.297,6.78E+01,287.702,3.01E+01
36,318,6.34E+01,6.13E+01,165.811,5.92E+01,154.592,2.04E+01
39,318,6.64E+01,6.37E+01,68.578,6.30E+01,73.401,2.75E+01
42,318,6.73E+01,6.42E+01,276.698,6.44E+01,272.444,2.86E+01
45,318,6.07E+01,5.83E+01,142.048,5.70E+01,123.744,1.60E+01
48,318,6.23E+01,5.96E+01,48.442,5.90E+01,54.995,2.49E+01
51,318,6.43E+01,6.08E+01,259.793,6.18E+01,254.106,2.61E+01
54,318,5.86E+01,5.59E+01,125.625,5.52E+01,102.636,1.39E+01
57,318,6.01E+01,5.71E+01,27.417,5.70E+01,34.253,2.45E+01
60,318,6.21E+01,5.80E+01,242.531,5.99E+01,233.702,2.25E+01
63,318,5.65E+01,5.40E+01,117.634,5.28E+01,93.107,1.34E+01
66,318,5.95E+01,5.57E+01,9.33,5.71E+01,14.236,2.75E+01
69,318,6.00E+01,5.54E+01,230.273,5.82E+01,214.651,1.77E+01
72,318,5.50E+01,5.28E+01,117.026,5.10E+01,109.082,2.34E+01
75,318,5.93E+01,5.41E+01,356.334,5.78E+01,356.414,4.00E+01
78,318,5.68E+01,5.23E+01,228.506,5.48E+01,203.899,1.36E+01
81,318,5.59E+01,5.16E+01,115.529,5.39E+01,129.899,1.83E+01
84,318,5.76E+01,5.08E+01,351.577,5.65E+01,341.032,2.25E+01
87,318,5.23E+01,4.95E+01,232.215,4.90E+01,239.917,2.35E+01
90,318,5.60E+01,4.77E+01,109.97,5.53E+01,125.545,2.03E+01
93,318,5.01E+01,4.68E+01,352.287,4.73E+01,341.413,2.04E+01
96,318,5.25E+01,4.50E+01,213.512,5.16E+01,275.971,8.20E+00
99,318,4.72E+01,4.29E+01,106.319,4.52E+01,92.397,1.86E+01
102,318,4.82E+01,4.52E+01,320.404,4.52E+01,89.211,6.39E+00
105,318,4.53E+01,3.96E+01,211.187,4.39E+01,182.765,1.31E+01
108,318,4.77E+01,4.53E+01,86.903,4.40E+01,311.891,7.80E+00
111,318,4.83E+01,3.42E+01,319.602,4.81E+01,295.35,2.19E+01
114,318,4.79E+01,4.27E+01,219.688,4.64E+01,129.701,3.66E+00
117,318,5.02E+01,3.51E+01,342.539,5.01E+01,80.348,1.50E+01
120,318,4.35E+01,3.95E+01,316.393,4.12E+01,286.221,1.16E+01
123,318,4.86E+01,4.24E+01,117.397,4.74E+01,233.823,6.65E+00
126,318,4.58E+01,4.46E+01,75.055,3.99E+01,302.489,8.80E+00
129,318,4.12E+01,3.82E+01,269.57,3.82E+01,306.986,9.41E+00
132,318,4.82E+01,4.40E+01,226.843,4.61E+01,98.355,6.70E+00
135,318,4.88E+01,3.82E+01,276.364,4.84E+01,61.585,1.56E+01
138,318,4.03E+01,3.97E+01,284.326,3.19E+01,271.582,2.22E+01
141,318,4.48E+01,3.84E+01,90.494,4.37E+01,206.555,6.83E+00
144,318,4.76E+01,4.65E+01,58.842,4.11E+01,265.903,1.42E+01
147,318,4.83E+01,4.18E+01,49.666,4.72E+01,250.452,1.64E+01
150,318,4.22E+01,3.73E+01,97.763,4.05E+01,203.095,4.00E+00
153,318,4.20E+01,2.58E+01,145.511,4.19E+01,32.351,1.68E+01
