Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
15,15,-9.53E+01,-9.56E+01,38.687,-1.07E+02,219.18,4.00E+01
18,15,-9.88E+01,-9.92E+01,261.386,-1.10E+02,80.606,4.00E+01
21,15,-1.02E+02,-1.02E+02,123.857,-1.14E+02,301.327,3.92E+01
24,15,-1.04E+02,-1.04E+02,342.868,-1.16E+02,161.667,4.00E+01
27,15,-1.05E+02,-1.05E+02,193.095,-1.17E+02,14.388,4.00E+01
30,15,-1.05E+02,-1.05E+02,34.42,-1.17E+02,217.602,3.74E+01
33,15,-1.06E+02,-1.06E+02,229.609,-1.17E+02,53.827,3.47E+01
36,15,-1.06E+02,-1.07E+02,59.974,-1.18E+02,244.429,3.39E+01
39,15,-1.07E+02,-1.08E+02,245.982,-1.18E+02,70.287,3.40E+01
42,15,-1.08E+02,-1.09E+02,69.879,-1.19E+02,253.687,3.48E+01
45,15,-1.09E+02,-1.10E+02,253.077,-1.20E+02,75.398,3.89E+01
48,15,-1.11E+02,-1.11E+02,74.352,-1.21E+02,254.954,4.00E+01
51,15,-1.12E+02,-1.13E+02,255.283,-1.23E+02,73.551,4.00E+01
54,15,-1.14E+02,-1.15E+02,76.096,-1.24E+02,251.009,3.17E+01
57,15,-1.16E+02,-1.17E+02,257.321,-1.27E+02,69.217,2.79E+01
60,15,-1.19E+02,-1.19E+02,80.553,-1.30E+02,250.464,2.66E+01
63,15,-1.21E+02,-1.21E+02,266.663,-1.34E+02,79.409,3.09E+01
66,15,-1.23E+02,-1.23E+02,93.292,-1.37E+02,289.196,2.48E+01
69,15,-1.25E+02,-1.25E+02,280.721,-1.35E+02,131.439,1.62E+01
72,15,-1.26E+02,-1.27E+02,103.539,-1.33E+02,314.616,1.38E+01
75,15,-1.28E+02,-1.29E+02,280.973,-1.33E+02,128.663,1.28E+01
78,15,-1.31E+02,-1.34E+02,103.022,-1.33E+02,292.993,2.13E+01
81,15,-1.35E+02,-1.44E+02,292.113,-1.36E+02,87.12,1.69E+01
84,15,-1.39E+02,-1.42E+02,274.52,-1.41E+02,212.923,4.65E+00
87,15,-1.33E+02,-1.35E+02,93.349,-1.39E+02,322.079,7.88E+00
90,15,-1.32E+02,-1.34E+02,279.376,-1.35E+02,120.561,1.46E+01
93,15,-1.32E+02,-1.34E+02,119.483,-1.36E+02,300.279,4.00E+01
96,15,-1.31E+02,-1.32E+02,298.184,-1.39E+02,168.71,9.68E+00
99,15,-1.29E+02,-1.31E+02,82.216,-1.33E+02,40.597,8.62E+00
102,15,-1.26E+02,-1.28E+02,226.839,-1.30E+02,227.603,4.00E+01
105,15,-1.25E+02,-1.25E+02,34.811,-1.36E+02,42.22,2.92E+01
108,15,-1.25E+02,-1.25E+02,223.982,-1.40E+02,90.576,1.76E+01
111,15,-1.23E+02,-1.23E+02,64.33,-1.35E+02,298.51,1.41E+01
114,15,-1.20E+02,-1.20E+02,250.108,-1.29E+02,190.776,1.01E+01
117,15,-1.18E+02,-1.20E+02,68.308,-1.24E+02,39.621,1.31E+01
120,15,-1.20E+02,-1.22E+02,254.914,-1.26E+02,255.6,4.00E+01
123,15,-1.22E+02,-1.23E+02,91.554,-1.29E+02,137.162,1.01E+01
126,15,-1.21E+02,-1.21E+02,264.398,-1.39E+02,358.478,1.80E+01
129,15,-1.20E+02,-1.21E+02,68.343,-1.30E+02,6.263,1.09E+01
132,15,-1.22E+02,-1.23E+02,258.488,-1.29E+02,229.836,1.40E+01
135,15,-1.21E+02,-1.21E+02,92.881,-1.29E+02,106.444,2.16E+01
138,15,-1.20E+02,-1.20E+02,252.895,-1.34E+02,261.718,3.12E+01
141,15,-1.21E+02,-1.21E+02,67.379,-1.33E+02,49.722,2.22E+01
144,15,-1.20E+02,-1.20E+02,268.71,-1.31E+02,271.687,3.71E+01
147,15,-1.19E+02,-1.19E+02,74.785,-1.31E+02,70.659,3.53E+01
150,15,-1.20E+02,-1.21E+02,240.697,-1.32E+02,235.638,3.32E+01
153,15,-1.18E+02,-1.18E+02,85.17,-1.30E+02,84.173,4.00E+01
156,15,-1.19E+02,-1.19E+02,247.376,-1.31E+02,239.534,3.00E+01
159,15,-1.18E+02,-1.19E+02,70.077,-1.31E+02,65.054,3.44E+01
162,15,-1.16E+02,-1.16E+02,268.115,-1.29E+02,264.198,3.62E+01
165,15,-1.18E+02,-1.18E+02,53.696,-1.31E+02,44.741,2.89E+01
168,15,-1.15E+02,-1.15E+02,275.981,-1.27E+02,273.472,4.00E+01
171,15,-1.17E+02,-1.17E+02,64.971,-1.30E+02,60.497,3.48E+01
174,15,-1.14E+02,-1.14E+02,272.863,-1.26E+02,271.995,4.00E+01
177,15,-1.16E+02,-1.16E+02,73.989,-1.28E+02,73.556,4.00E+01
180,15,-1.12E+02,-1.13E+02,271.46,-1.24E+02,271.461,4.00E+01
0,18,-7.53E+01,-7.57E+01,350.356,-8.55E+01,170.356,4.00E+01
3,18,-8.79E+01,-8.83E+01,17.804,-9.80E+01,198.21,4.00E+01
6,18,-9.97E+01,-1.00E+02,28.23,-1.10E+02,204.236,3.43E+01
9,18,-9.12E+01,-9.17E+01,300.567,-1.02E+02,121.694,4.00E+01
12,18,-9.22E+01,-9.26E+01,176.444,-1.02E+02,357.448,4.00E+01
15,18,-9.55E+01,-9.60E+01,43.88,-1.06E+02,224.075,4.00E+01
18,18,-9.96E+01,-1.00E+02,271.185,-1.10E+02,90.06,4.00E+01
21,18,-1.03E+02,-1.03E+02,141.217,-1.13E+02,319.369,4.00E+01
24,18,-1.04E+02,-1.04E+02,4.478,-1.14E+02,185.318,4.00E+01
27,18,-1.04E+02,-1.04E+02,213.976,-1.14E+02,36.68,3.73E+01
30,18,-1.04E+02,-1.05E+02,53.508,-1.14E+02,236.749,3.55E+01
33,18,-1.05E+02,-1.05E+02,247.458,-1.15E+02,70.505,3.58E+01
36,18,-1.06E+02,-1.06E+02,77.104,-1.15E+02,259.328,3.84E+01
39,18,-1.07E+02,-1.08E+02,262.956,-1.17E+02,84.215,4.00E+01
42,18,-1.08E+02,-1.09E+02,87.285,-1.18E+02,267.084,4.00E+01
45,18,-1.10E+02,-1.11E+02,271.181,-1.19E+02,88.65,3.69E+01
48,18,-1.12E+02,-1.13E+02,94.236,-1.21E+02,268.836,3.04E+01
51,18,-1.14E+02,-1.15E+02,277.94,-1.24E+02,89.322,2.66E+01
54,18,-1.17E+02,-1.17E+02,102.851,-1.27E+02,271.5,2.49E+01
57,18,-1.19E+02,-1.20E+02,289.568,-1.31E+02,100.92,2.86E+01
60,18,-1.22E+02,-1.22E+02,119.889,-1.35E+02,309.414,2.89E+01
63,18,-1.23E+02,-1.23E+02,308.751,-1.34E+02,160.025,1.70E+01
66,18,-1.24E+02,-1.25E+02,134.555,-1.32E+02,348.843,1.32E+01
69,18,-1.25E+02,-1.26E+02,318.223,-1.31E+02,165.193,1.38E+01
72,18,-1.26E+02,-1.28E+02,134.842,-1.31E+02,335.37,1.53E+01
75,18,-1.30E+02,-1.33E+02,312.15,-1.33E+02,138.876,2.46E+01
78,18,-1.35E+02,-1.40E+02,144.82,-1.37E+02,291,1.10E+01
81,18,-1.41E+02,-1.50E+02,48.859,-1.42E+02,40.268,2.59E+01
84,18,-1.36E+02,-1.41E+02,296.135,-1.37E+02,151.664,1.06E+01
87,18,-1.32E+02,-1.38E+02,131.259,-1.34E+02,311.422,4.00E+01
90,18,-1.33E+02,-1.38E+02,343.246,-1.34E+02,122.743,9.69E+00
93,18,-1.35E+02,-1.36E+02,188.873,-1.42E+02,321.882,1.01E+01
96,18,-1.34E+02,-1.38E+02,8.565,-1.36E+02,253.703,4.60E+00
99,18,-1.31E+02,-1.45E+02,25.077,-1.31E+02,81.749,1.59E+01
102,18,-1.30E+02,-1.32E+02,180.102,-1.35E+02,280.897,3.44E+00
105,18,-1.28E+02,-1.30E+02,343.723,-1.34E+02,218.038,7.26E+00
108,18,-1.26E+02,-1.31E+02,159.615,-1.27E+02,66.656,4.10E+00
111,18,-1.26E+02,-1.30E+02,17.404,-1.27E+02,280.077,3.05E+00
114,18,-1.22E+02,-1.24E+02,215.658,-1.27E+02,163.712,6.69E+00
117,18,-1.21E+02,-1.23E+02,37.829,-1.25E+02,20.132,1.63E+01
120,18,-1.25E+02,-1.28E+02,225.784,-1.28E+02,238.798,1.89E+01
123,18,-1.28E+02,-1.32E+02,68.792,-1.31E+02,135.944,3.70E+00
126,18,-1.25E+02,-1.25E+02,233.275,-1.38E+02,11.143,1.67E+01
129,18,-1.22E+02,-1.23E+02,49.186,-1.32E+02,332.685,8.86E+00
132,18,-1.28E+02,-1.30E+02,266.081,-1.32E+02,196.288,3.93E+00
135,18,-1.28E+02,-1.31E+02,92.8,-1.32E+02,96.861,2.91E+01
138,18,-1.22E+02,-1.22E+02,229.787,-1.36E+02,245.123,2.57E+01
141,18,-1.25E+02,-1.25E+02,69.213,-1.36E+02,36.291,1.67E+01
144,18,-1.25E+02,-1.26E+02,272.638,-1.33E+02,276.916,3.18E+01
147,18,-1.21E+02,-1.21E+02,63.975,-1.32E+02,61.137,3.76E+01
150,18,-1.24E+02,-1.25E+02,239.817,-1.34E+02,232.066,2.77E+01
153,18,-1.20E+02,-1.21E+02,80.516,-1.32E+02,83.583,3.70E+01
156,18,-1.21E+02,-1.21E+02,243.713,-1.32E+02,233.669,2.65E+01
159,18,-1.21E+02,-1.21E+02,66.121,-1.32E+02,61.662,3.39E+01
162,18,-1.17E+02,-1.18E+02,266.392,-1.29E+02,262.951,3.60E+01
165,18,-1.19E+02,-1.20E+02,48.621,-1.30E+02,38.498,2.64E+01
168,18,-1.16E+02,-1.16E+02,275.765,-1.27E+02,273.162,3.83E+01
171,18,-1.18E+02,-1.18E+02,63.39,-1.29E+02,58.061,3.19E+01
174,18,-1.14E+02,-1.15E+02,272.784,-1.25E+02,271.816,4.00E+01
177,18,-1.16E+02,-1.17E+02,73.81,-1.27E+02,73.305,4.00E+01
180,18,-1.12E+02,-1.13E+02,271.46,-1.22E+02,271.46,4.00E+01
0,21,-7.53E+01,-7.59E+01,350.356,-8.42E+01,170.356,4.00E+01
3,21,-8.74E+01,-8.80E+01,15.924,-9.62E+01,196.35,4.00E+01
6,21,-1.00E+02,-1.01E+02,38.041,-1.10E+02,214.515,3.43E+01
9,21,-9.09E+01,-9.15E+01,304.456,-9.99E+01,125.552,4.00E+01
12,21,-9.20E+01,-9.26E+01,180.302,-1.01E+02,1.097,4.00E+01
15,21,-9.59E+01,-9.65E+01,50.498,-1.05E+02,230.343,4.00E+01
18,21,-1.01E+02,-1.01E+02,285.307,-1.10E+02,104.102,4.00E+01
21,21,-1.03E+02,-1.03E+02,163.426,-1.12E+02,343.392,4.00E+01
24,21,-1.03E+02,-1.03E+02,26.189,-1.12E+02,208.493,3.75E+01
27,21,-1.03E+02,-1.03E+02,232.898,-1.12E+02,55.576,3.60E+01
30,21,-1.03E+02,-1.04E+02,70.833,-1.12E+02,252.866,3.82E+01
33,21,-1.04E+02,-1.05E+02,264.394,-1.13E+02,85.331,4.00E+01
36,21,-1.06E+02,-1.07E+02,94.585,-1.14E+02,273.77,4.00E+01
39,21,-1.08E+02,-1.09E+02,281.919,-1.16E+02,99.255,3.56E+01
42,21,-1.10E+02,-1.11E+02,108.607,-1.18E+02,283.432,3.00E+01
45,21,-1.12E+02,-1.13E+02,296.126,-1.21E+02,108.071,2.64E+01
48,21,-1.15E+02,-1.16E+02,125.155,-1.25E+02,295.153,2.53E+01
51,21,-1.18E+02,-1.18E+02,317.11,-1.29E+02,132.552,3.35E+01
54,21,-1.20E+02,-1.20E+02,151.178,-1.32E+02,346.757,2.32E+01
57,21,-1.21E+02,-1.22E+02,344.392,-1.30E+02,194.596,1.54E+01
60,21,-1.22E+02,-1.23E+02,173.925,-1.29E+02,22.61,1.39E+01
63,21,-1.22E+02,-1.24E+02,356.334,-1.28E+02,199.588,1.46E+01
66,21,-1.24E+02,-1.26E+02,177.521,-1.28E+02,11.574,1.85E+01
69,21,-1.26E+02,-1.28E+02,356.464,-1.30E+02,180.701,2.87E+01
72,21,-1.30E+02,-1.33E+02,175.037,-1.33E+02,344.495,2.07E+01
75,21,-1.37E+02,-1.42E+02,21.982,-1.39E+02,127.203,4.30E+00
78,21,-1.38E+02,-1.43E+02,287.061,-1.40E+02,202.808,3.81E+00
81,21,-1.33E+02,-1.39E+02,136.347,-1.34E+02,340.571,1.47E+01
84,21,-1.31E+02,-1.38E+02,334.299,-1.32E+02,143.724,2.25E+01
87,21,-1.32E+02,-1.37E+02,188.664,-1.33E+02,317.046,7.71E+00
90,21,-1.34E+02,-1.35E+02,33.412,-1.40E+02,143.793,5.99E+00
93,21,-1.34E+02,-1.36E+02,226.398,-1.38E+02,95.296,7.07E+00
96,21,-1.30E+02,-1.43E+02,82.159,-1.30E+02,281.218,2.34E+01
99,21,-1.30E+02,-1.38E+02,355.289,-1.30E+02,106.611,8.84E+00
102,21,-1.33E+02,-1.35E+02,167.689,-1.36E+02,357.367,2.16E+01
105,21,-1.27E+02,-1.35E+02,294.608,-1.28E+02,236.009,8.73E+00
108,21,-1.25E+02,-1.31E+02,80.314,-1.26E+02,68.752,2.12E+01
111,21,-1.29E+02,-1.33E+02,279.177,-1.31E+02,278.606,4.00E+01
114,21,-1.27E+02,-1.29E+02,159.119,-1.32E+02,162.8,3.04E+01
117,21,-1.25E+02,-1.26E+02,342.612,-1.32E+02,340.668,3.71E+01
120,21,-1.28E+02,-1.29E+02,138.545,-1.34E+02,126.512,2.08E+01
123,21,-1.33E+02,-1.33E+02,300.325,-1.45E+02,322.863,2.05E+01
126,21,-1.28E+02,-1.28E+02,175.115,-1.41E+02,242.563,1.41E+01
129,21,-1.25E+02,-1.26E+02,5.409,-1.37E+02,282.908,1.12E+01
132,21,-1.31E+02,-1.46E+02,61.155,-1.31E+02,101.313,1.87E+01
135,21,-1.32E+02,-1.32E+02,244.192,-1.42E+02,5.702,1.20E+01
138,21,-1.24E+02,-1.24E+02,180.677,-1.36E+02,207.393,1.89E+01
141,21,-1.32E+02,-1.32E+02,58.141,-1.45E+02,331.574,1.25E+01
144,21,-1.35E+02,-1.35E+02,1.068,-1.44E+02,333.066,1.57E+01
147,21,-1.24E+02,-1.25E+02,35.919,-1.34E+02,33.551,3.83E+01
150,21,-1.34E+02,-1.34E+02,241.368,-1.41E+02,223.25,1.85E+01
153,21,-1.26E+02,-1.27E+02,71.567,-1.36E+02,84.352,2.37E+01
156,21,-1.24E+02,-1.24E+02,234.93,-1.33E+02,220.795,2.24E+01
159,21,-1.25E+02,-1.26E+02,58.684,-1.36E+02,54.793,3.41E+01
162,21,-1.19E+02,-1.20E+02,264.193,-1.30E+02,261.473,3.71E+01
165,21,-1.21E+02,-1.22E+02,39.68,-1.31E+02,27.927,2.37E+01
168,21,-1.17E+02,-1.18E+02,275.917,-1.27E+02,273.25,3.71E+01
171,21,-1.19E+02,-1.19E+02,60.846,-1.28E+02,54.238,2.89E+01
174,21,-1.15E+02,-1.15E+02,272.78,-1.24E+02,271.685,4.00E+01
177,21,-1.16E+02,-1.17E+02,73.566,-1.25E+02,72.97,4.00E+01
180,21,-1.12E+02,-1.13E+02,271.46,-1.21E+02,271.46,4.00E+01
0,24,-7.53E+01,-7.61E+01,350.356,-8.31E+01,170.356,4.00E+01
3,24,-8.68E+01,-8.76E+01,13.978,-9.46E+01,194.423,4.00E+01
6,24,-1.00E+02,-1.01E+02,49.577,-1.09E+02,227.044,3.63E+01
9,24,-9.05E+01,-9.13E+01,308.343,-9.84E+01,129.363,4.00E+01
12,24,-9.20E+01,-9.28E+01,184.633,-9.97E+01,5.16,4.00E+01
15,24,-9.65E+01,-9.73E+01,59.213,-1.04E+02,238.684,4.00E+01
18,24,-1.01E+02,-1.02E+02,305.147,-1.09E+02,124.718,4.00E+01
21,24,-1.02E+02,-1.03E+02,186.673,-1.10E+02,8.502,3.87E+01
24,24,-1.02E+02,-1.02E+02,45.05,-1.09E+02,227.438,3.61E+01
27,24,-1.02E+02,-1.03E+02,249.569,-1.10E+02,71.16,3.95E+01
30,24,-1.03E+02,-1.04E+02,87.61,-1.11E+02,267.604,4.00E+01
33,24,-1.05E+02,-1.06E+02,282.694,-1.12E+02,100.752,3.77E+01
36,24,-1.07E+02,-1.08E+02,116.272,-1.15E+02,291.586,3.01E+01
39,24,-1.10E+02,-1.11E+02,309.321,-1.18E+02,122.152,2.66E+01
42,24,-1.13E+02,-1.14E+02,144.577,-1.22E+02,316.732,2.66E+01
45,24,-1.16E+02,-1.16E+02,343.894,-1.26E+02,164.172,4.00E+01
48,24,-1.18E+02,-1.18E+02,184.464,-1.27E+02,20.797,2.07E+01
51,24,-1.18E+02,-1.19E+02,20.746,-1.25E+02,221.853,1.69E+01
54,24,-1.18E+02,-1.20E+02,210.236,-1.24E+02,47.817,1.75E+01
57,24,-1.19E+02,-1.21E+02,35.528,-1.24E+02,226.983,2.06E+01
60,24,-1.20E+02,-1.22E+02,216.833,-1.25E+02,42.126,2.71E+01
63,24,-1.23E+02,-1.25E+02,36.861,-1.26E+02,213.445,3.06E+01
66,24,-1.26E+02,-1.29E+02,221.388,-1.30E+02,21.321,1.51E+01
69,24,-1.32E+02,-1.34E+02,54.561,-1.36E+02,181.527,6.25E+00
72,24,-1.38E+02,-1.38E+02,292.5,-1.45E+02,258.888,1.33E+01
75,24,-1.32E+02,-1.36E+02,142.619,-1.35E+02,14.4,6.35E+00
78,24,-1.30E+02,-1.35E+02,340.221,-1.31E+02,174.711,1.90E+01
81,24,-1.29E+02,-1.36E+02,175.999,-1.30E+02,339.038,1.81E+01
84,24,-1.31E+02,-1.37E+02,21.951,-1.33E+02,147.582,7.33E+00
87,24,-1.35E+02,-1.36E+02,236.195,-1.44E+02,328.318,7.55E+00
90,24,-1.33E+02,-1.36E+02,72.094,-1.37E+02,298.292,7.49E+00
93,24,-1.30E+02,-1.41E+02,283.444,-1.30E+02,117.269,2.41E+01
96,24,-1.29E+02,-1.38E+02,189.528,-1.30E+02,298.971,8.74E+00
99,24,-1.32E+02,-1.34E+02,18.967,-1.36E+02,150.585,7.29E+00
102,24,-1.31E+02,-1.40E+02,186.234,-1.31E+02,70.161,9.86E+00
105,24,-1.27E+02,-1.38E+02,221.491,-1.27E+02,265.105,1.45E+01
108,24,-1.29E+02,-1.31E+02,31.003,-1.33E+02,99.58,3.67E+00
111,24,-1.31E+02,-1.33E+02,224.398,-1.35E+02,71.481,1.26E+01
114,24,-1.29E+02,-1.32E+02,98.568,-1.32E+02,287.481,2.22E+01
117,24,-1.24E+02,-1.26E+02,287.208,-1.29E+02,224.229,5.49E+00
120,24,-1.21E+02,-1.25E+02,101.117,-1.24E+02,77.765,1.38E+01
123,24,-1.25E+02,-1.28E+02,285.541,-1.27E+02,303.799,1.59E+01
126,24,-1.26E+02,-1.28E+02,134.793,-1.29E+02,208.624,2.69E+00
129,24,-1.25E+02,-1.25E+02,307.383,-1.37E+02,187.154,1.34E+01
132,24,-1.23E+02,-1.28E+02,95.031,-1.25E+02,64.322,1.17E+01
135,24,-1.25E+02,-1.27E+02,245.978,-1.30E+02,294.064,7.77E+00
138,24,-1.22E+02,-1.23E+02,132.295,-1.33E+02,174.808,1.42E+01
141,24,-1.31E+02,-1.33E+02,310.865,-1.36E+02,251.955,5.82E+00
144,24,-1.25E+02,-1.26E+02,49.586,-1.33E+02,59.104,2.47E+01
147,24,-1.25E+02,-1.25E+02,343.504,-1.34E+02,345.108,4.00E+01
150,24,-1.35E+02,-1.36E+02,57.223,-1.43E+02,70.093,2.17E+01
153,24,-1.38E+02,-1.39E+02,310.007,-1.49E+02,236.097,1.04E+01
156,24,-1.28E+02,-1.29E+02,207.893,-1.36E+02,188.209,1.78E+01
159,24,-1.37E+02,-1.37E+02,13.98,-1.47E+02,0.713,2.36E+01
162,24,-1.23E+02,-1.24E+02,260.611,-1.33E+02,259.168,4.00E+01
165,24,-1.24E+02,-1.24E+02,22.149,-1.31E+02,8.904,2.14E+01
168,24,-1.19E+02,-1.20E+02,276.89,-1.28E+02,274.302,3.65E+01
171,24,-1.20E+02,-1.21E+02,56.562,-1.29E+02,47.909,2.57E+01
174,24,-1.16E+02,-1.16E+02,272.909,-1.24E+02,271.654,4.00E+01
177,24,-1.17E+02,-1.17E+02,73.238,-1.25E+02,72.527,4.00E+01
180,24,-1.12E+02,-1.13E+02,271.46,-1.20E+02,271.46,4.00E+01
0,27,-7.53E+01,-7.63E+01,350.356,-8.22E+01,170.356,4.00E+01
3,27,-8.63E+01,-8.73E+01,12.025,-9.31E+01,192.488,4.00E+01
6,27,-1.00E+02,-1.01E+02,61.526,-1.08E+02,240.319,4.00E+01
9,27,-9.01E+01,-9.11E+01,312.106,-9.71E+01,133.001,4.00E+01
12,27,-9.21E+01,-9.31E+01,189.587,-9.89E+01,9.796,4.00E+01
15,27,-9.73E+01,-9.83E+01,71.168,-1.04E+02,250.362,4.00E+01
18,27,-1.01E+02,-1.02E+02,329.398,-1.08E+02,150.798,4.00E+01
21,27,-1.01E+02,-1.02E+02,206.616,-1.08E+02,29.018,3.54E+01
24,27,-1.01E+02,-1.02E+02,61.11,-1.07E+02,242.614,3.93E+01
27,27,-1.02E+02,-1.03E+02,265.657,-1.08E+02,85.492,4.00E+01
30,27,-1.04E+02,-1.05E+02,106.85,-1.11E+02,284.074,3.39E+01
33,27,-1.07E+02,-1.08E+02,307.978,-1.14E+02,122.588,2.83E+01
36,27,-1.10E+02,-1.11E+02,152.432,-1.18E+02,325.77,2.70E+01
39,27,-1.13E+02,-1.14E+02,0.413,-1.21E+02,180.633,4.00E+01
42,27,-1.14E+02,-1.15E+02,206.794,-1.22E+02,37.827,2.27E+01
45,27,-1.14E+02,-1.15E+02,45.091,-1.21E+02,237.854,2.06E+01
48,27,-1.14E+02,-1.16E+02,236.363,-1.20E+02,65.915,2.25E+01
51,27,-1.15E+02,-1.17E+02,62.438,-1.20E+02,247.382,2.79E+01
54,27,-1.17E+02,-1.19E+02,245.274,-1.21E+02,64.446,4.00E+01
57,27,-1.19E+02,-1.21E+02,68.46,-1.23E+02,239.105,2.21E+01
60,27,-1.23E+02,-1.25E+02,252.562,-1.27E+02,51.726,1.50E+01
63,27,-1.28E+02,-1.30E+02,88.841,-1.33E+02,219.57,7.82E+00
66,27,-1.33E+02,-1.33E+02,305.805,-1.50E+02,280.489,2.38E+01
69,27,-1.30E+02,-1.33E+02,163.446,-1.34E+02,35.355,6.31E+00
72,27,-1.28E+02,-1.32E+02,355.948,-1.30E+02,200.456,1.35E+01
75,27,-1.27E+02,-1.33E+02,182.099,-1.29E+02,6.579,2.91E+01
78,27,-1.29E+02,-1.35E+02,20.282,-1.30E+02,172.61,1.38E+01
81,27,-1.32E+02,-1.37E+02,228.744,-1.35E+02,338.195,3.72E+00
84,27,-1.37E+02,-1.37E+02,79.205,-1.56E+02,77.727,4.00E+01
87,27,-1.32E+02,-1.37E+02,284.838,-1.34E+02,148.222,8.63E+00
90,27,-1.29E+02,-1.39E+02,138.97,-1.29E+02,317.37,4.00E+01
93,27,-1.29E+02,-1.38E+02,16.679,-1.29E+02,131.875,9.55E+00
96,27,-1.32E+02,-1.34E+02,219.783,-1.36E+02,332.629,4.53E+00
99,27,-1.30E+02,-1.35E+02,38.703,-1.32E+02,264.028,8.43E+00
102,27,-1.27E+02,-1.54E+02,185.665,-1.27E+02,99.902,2.79E+01
105,27,-1.28E+02,-1.37E+02,197.853,-1.28E+02,300.818,9.31E+00
108,27,-1.30E+02,-1.35E+02,344.549,-1.31E+02,209.755,8.52E+00
111,27,-1.25E+02,-1.36E+02,137.457,-1.25E+02,80.359,1.25E+01
114,27,-1.26E+02,-1.41E+02,35.543,-1.26E+02,299.319,1.48E+01
117,27,-1.24E+02,-1.28E+02,247.17,-1.25E+02,203.458,8.38E+00
120,27,-1.21E+02,-1.25E+02,72.407,-1.23E+02,64.238,2.33E+01
123,27,-1.25E+02,-1.30E+02,276.275,-1.27E+02,295.351,1.60E+01
126,27,-1.26E+02,-1.32E+02,130.802,-1.28E+02,200.773,5.78E+00
129,27,-1.24E+02,-1.25E+02,266.439,-1.34E+02,155.09,1.01E+01
132,27,-1.20E+02,-1.23E+02,90.572,-1.23E+02,48.643,8.35E+00
135,27,-1.26E+02,-1.31E+02,258.612,-1.27E+02,283.629,1.39E+01
138,27,-1.22E+02,-1.23E+02,101.224,-1.32E+02,156.193,1.20E+01
141,27,-1.23E+02,-1.24E+02,286.84,-1.30E+02,241.662,9.82E+00
144,27,-1.22E+02,-1.23E+02,51.695,-1.29E+02,65.074,2.02E+01
147,27,-1.22E+02,-1.23E+02,308.006,-1.30E+02,316.689,2.53E+01
150,27,-1.27E+02,-1.28E+02,61.406,-1.33E+02,59.117,3.55E+01
153,27,-1.25E+02,-1.26E+02,264.658,-1.32E+02,251.949,2.15E+01
156,27,-1.28E+02,-1.30E+02,150.39,-1.34E+02,142.902,2.48E+01
159,27,-1.28E+02,-1.29E+02,263.722,-1.35E+02,256.233,2.58E+01
162,27,-1.31E+02,-1.31E+02,249.212,-1.42E+02,249.529,4.00E+01
165,27,-1.25E+02,-1.27E+02,347.999,-1.32E+02,337.712,2.23E+01
168,27,-1.23E+02,-1.23E+02,280.023,-1.31E+02,278.204,3.91E+01
171,27,-1.22E+02,-1.23E+02,48.693,-1.30E+02,36.538,2.19E+01
174,27,-1.16E+02,-1.17E+02,273.26,-1.24E+02,271.804,4.00E+01
177,27,-1.17E+02,-1.18E+02,72.798,-1.24E+02,71.941,4.00E+01
180,27,-1.12E+02,-1.13E+02,271.46,-1.19E+02,271.46,4.00E+01
0,30,-7.53E+01,-7.65E+01,350.356,-8.13E+01,170.356,4.00E+01
3,30,-8.56E+01,-8.69E+01,10.112,-9.16E+01,190.592,4.00E+01
6,30,-9.95E+01,-1.01E+02,72.189,-1.06E+02,252.16,4.00E+01
9,30,-8.98E+01,-9.11E+01,315.681,-9.59E+01,136.395,4.00E+01
12,30,-9.24E+01,-9.36E+01,195.493,-9.84E+01,15.328,4.00E+01
15,30,-9.81E+01,-9.94E+01,87.81,-1.04E+02,267.181,4.00E+01
18,30,-1.00E+02,-1.01E+02,352.518,-1.06E+02,175.332,3.35E+01
21,30,-9.96E+01,-1.01E+02,222.517,-1.05E+02,44.45,3.66E+01
24,30,-1.01E+02,-1.02E+02,76.207,-1.06E+02,256.249,4.00E+01
27,30,-1.03E+02,-1.04E+02,284.494,-1.09E+02,101.979,3.42E+01
30,30,-1.06E+02,-1.08E+02,135.49,-1.13E+02,309.92,2.76E+01
33,30,-1.10E+02,-1.11E+02,352.872,-1.17E+02,169.926,3.37E+01
36,30,-1.11E+02,-1.12E+02,209.677,-1.18E+02,35.581,2.75E+01
39,30,-1.11E+02,-1.12E+02,55.551,-1.17E+02,243.802,2.40E+01
42,30,-1.11E+02,-1.13E+02,250.79,-1.16E+02,76.444,2.69E+01
45,30,-1.12E+02,-1.14E+02,79.429,-1.17E+02,261.294,3.63E+01
48,30,-1.14E+02,-1.16E+02,266.001,-1.18E+02,82.342,3.03E+01
51,30,-1.16E+02,-1.18E+02,91.289,-1.21E+02,260.83,2.12E+01
54,30,-1.21E+02,-1.22E+02,279.335,-1.25E+02,76.715,1.45E+01
57,30,-1.26E+02,-1.27E+02,119.04,-1.34E+02,253.597,1.05E+01
60,30,-1.30E+02,-1.30E+02,339.729,-1.41E+02,230.316,1.13E+01
63,30,-1.27E+02,-1.29E+02,190.667,-1.30E+02,50.308,8.97E+00
66,30,-1.25E+02,-1.29E+02,21.753,-1.27E+02,221.896,1.51E+01
